id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
25,2006,Pondicherry,Bussy,B. NAFISHA BEGAM,F,34,GEN,IND,,,23,5627,4482,5,0,Others
26,2006,Pondicherry,Oupalam,"ANBALAGAN,   A.",M,49,GEN,AIADMK,,,9200,17791,15849,1,1,Others
27,2006,Pondicherry,Oupalam,U.C. ARUMUGAM,M,56,GEN,DMK,,,6131,17791,15849,2,0,UPA
28,2006,Pondicherry,Oupalam,S. ELANGOVAN ,M,48,GEN,DMDK,,,234,17791,15849,3,0,Others
29,2006,Pondicherry,Oupalam,C. ARUMUGAM,M,51,GEN,IND,,,124,17791,15849,4,0,Others
30,2006,Pondicherry,Oupalam,N. BALU,M,36,GEN,BJP,,,50,17791,15849,5,0,Others
31,2006,Pondicherry,Oupalam,S. AMSAVANAN,M,40,GEN,IND,,,44,17791,15849,6,0,Others
32,2006,Pondicherry,Oupalam,M. IROUDHAYARAZ  JULE,M,36,GEN,BSP,,,39,17791,15849,7,0,Others
33,2006,Pondicherry,Oupalam,M. ARULDOSS,M,31,GEN,IND,,,11,17791,15849,8,0,Others
34,2006,Pondicherry,Oupalam,G.K. BASKARAN,M,67,GEN,LJP,,,10,17791,15849,9,0,Others
35,2006,Pondicherry,Orleampeth,R. SIVA,M,39,GEN,DMK,,,8509,18919,16174,1,1,UPA
36,2006,Pondicherry,Orleampeth,G. NEHRU @ KUPPUSAMY,M,42,GEN,IND,,,6549,18919,16174,2,0,Others
37,2006,Pondicherry,Orleampeth,S. ANANDHARAJ,M,43,GEN,AIADMK,,,710,18919,16174,3,0,Others
38,2006,Pondicherry,Orleampeth,R. VIJAYALAKSHMI,F,40,GEN,DMDK,,,149,18919,16174,4,0,Others
39,2006,Pondicherry,Orleampeth,K. SUNDARI,F,51,GEN,BJP,,,83,18919,16174,5,0,Others
40,2006,Pondicherry,Orleampeth,S. NEHRU,M,34,GEN,IND,,,83,18919,16174,6,0,Others
41,2006,Pondicherry,Orleampeth,S.V. SIVA,M,26,GEN,IND,,,36,18919,16174,7,0,Others
42,2006,Pondicherry,Orleampeth,P. NEHRUDASSAN,M,33,GEN,IND,,,35,18919,16174,8,0,Others
43,2006,Pondicherry,Nellithope,OM SAKTHI SEKAR @ S. SEKAR,M,46,GEN,AIADMK,,,9933,22758,19215,1,1,Others
44,2006,Pondicherry,Nellithope,R.V. JANAKIRAMAN,M,65,GEN,DMK,,,8490,22758,19215,2,0,UPA
45,2006,Pondicherry,Nellithope,V. SANILKUMAR,M,32,GEN,BJP,,,317,22758,19215,3,0,Others
46,2006,Pondicherry,Nellithope,M. CHITTIBABU,M,28,GEN,DMDK,,,294,22758,19215,4,0,Others
47,2006,Pondicherry,Nellithope,M. JANAKIRAMAN,M,25,GEN,IND,,,103,22758,19215,5,0,Others
48,2006,Pondicherry,Nellithope,V. KARTHIKEYAN,M,41,GEN,IND,,,42,22758,19215,6,0,Others
49,2006,Pondicherry,Nellithope,SIVA. SEKAR,M,40,GEN,IND,,,23,22758,19215,7,0,Others
50,2006,Pondicherry,Nellithope,V. AJYANTHAKUMAR @ AJANTHAKUMAR,M,36,GEN,IND,,,13,22758,19215,8,0,Others
51,2006,Pondicherry,Modeliarpeth,DR. M.A.S. SUBRAMANIAN,M,59,GEN,DMK,,,10783,32973,28968,1,1,UPA
52,2006,Pondicherry,Modeliarpeth,P. KANNAN,M,57,GEN,PMC,,,9379,32973,28968,2,0,Others
53,2006,Pondicherry,Modeliarpeth,V. SABAPATHY @ KOTHANDARAMAN,M,61,GEN,IND,,,7949,32973,28968,3,0,Others
54,2006,Pondicherry,Modeliarpeth,J. MURUGAN,M,26,GEN,DMDK,,,556,32973,28968,4,0,Others
55,2006,Pondicherry,Modeliarpeth,J. RAMDASS,M,49,GEN,BJP,,,275,32973,28968,5,0,Others
56,2006,Pondicherry,Ariankuppam,R.K.R. ANANTHARAMAN,M,33,GEN,PMK,,,13314,29007,25910,1,1,UPA
57,2006,Pondicherry,Ariankuppam,T. DJEAMOURTHY.,M,46,GEN,PMC,,,11512,29007,25910,2,0,Others
58,2006,Pondicherry,Ariankuppam,S. KUMARAVELU,M,36,GEN,DMDK,,,485,29007,25910,3,0,Others
59,2006,Pondicherry,Ariankuppam,M. JAYAMOORTHI,M,40,GEN,IND,,,301,29007,25910,4,0,Others
60,2006,Pondicherry,Ariankuppam,S. JALENDIRAN,M,51,GEN,BJP,,,128,29007,25910,5,0,Others
61,2006,Pondicherry,Ariankuppam,G.A. JEGANNATHAN,M,46,GEN,CPI(ML)(L),,,73,29007,25910,6,0,Others
62,2006,Pondicherry,Ariankuppam,SU. RAJAVEL,M,30,GEN,LJP,,,54,29007,25910,7,0,Others
63,2006,Pondicherry,Embalom,R. RAJARAMAN,M,46,SC,DMK,,,7208,19955,17770,1,1,UPA
64,2006,Pondicherry,Embalom,L. PERIYASAMY,M,50,SC,IND,,,6683,19955,17770,2,0,Others
65,2006,Pondicherry,Embalom,SU. PAVANAN,M,39,SC,AIADMK,,,3596,19955,17770,3,0,Others
66,2006,Pondicherry,Embalom,K. KARUNANITHI,M,39,SC,DMDK,,,182,19955,17770,4,0,Others
67,2006,Pondicherry,Embalom,V. GOTHANDAPANI,M,31,SC,BJP,,,96,19955,17770,5,0,Others
68,2006,Pondicherry,Nettapakkam,V. VAITHILINGAM,M,55,GEN,INC,,,9166,19421,17558,1,1,UPA
69,2006,Pondicherry,Nettapakkam,V. MUTHUNARAYANAN,M,50,GEN,PMC,,,7830,19421,17558,2,0,Others
70,2006,Pondicherry,Nettapakkam,S. DHANABOOPATHY,M,58,GEN,DMDK,,,305,19421,17558,3,0,Others
71,2006,Pondicherry,Nettapakkam,J. DATCHINAMOORTHY,M,29,GEN,BJP,,,244,19421,17558,4,0,Others
72,2006,Pondicherry,Kuruvinatham,R. RADHAKRISHNAN,M,34,GEN,INC,,,13020,19356,17439,1,1,UPA
73,2006,Pondicherry,Kuruvinatham,B. NAVANEETHA KANNAN,M,56,GEN,JD(S),,,3557,19356,17439,2,0,Others
74,2006,Pondicherry,Kuruvinatham,P. SIVANANDAM,M,43,GEN,IND,,,329,19356,17439,3,0,Others
75,2006,Pondicherry,Kuruvinatham,T. VIKRAMAN,M,45,GEN,BJP,,,265,19356,17439,4,0,Others
76,2006,Pondicherry,Kuruvinatham,A. RAJASEKARAN,M,45,GEN,DMDK,,,156,19356,17439,5,0,Others
77,2006,Pondicherry,Kuruvinatham,S. SUBRAMANIAN,M,30,GEN,BSP,,,101,19356,17439,6,0,Others
78,2006,Pondicherry,Bahour,M. KANDASAMY,M,40,SC,INC,,,11164,20457,18589,1,1,UPA
79,2006,Pondicherry,Bahour,P. RAJAVELU,M,45,SC,PMC,,,6888,20457,18589,2,0,Others
80,2006,Pondicherry,Bahour,M. RAJAVELU,M,52,SC,IND,,,256,20457,18589,3,0,Others
81,2006,Pondicherry,Bahour,M. ANBUMANI.,M,32,SC,DMDK,,,110,20457,18589,4,0,Others
82,2006,Pondicherry,Bahour,M.P. VEERAMMAL,F,52,SC,BJP,,,55,20457,18589,5,0,Others
83,2006,Pondicherry,Bahour,D. VEERAN,M,35,SC,RPI(A),,,51,20457,18589,6,0,Others
84,2006,Pondicherry,Bahour,G. ARJUNAN,M,44,SC,IND,,,49,20457,18589,7,0,Others
85,2006,Pondicherry,Thirubuvanai,ANGALANE,M,37,SC,INC,,,10534,23737,21108,1,1,UPA
86,2006,Pondicherry,Thirubuvanai,KOMALA.S,F,54,SC,MDMK,,,6378,23737,21108,2,0,Others
87,2006,Pondicherry,Thirubuvanai,KALIVARADHAN. L,M,59,SC,CPI(M),,,2644,23737,21108,3,0,Others
88,2006,Pondicherry,Thirubuvanai,P. VELU,M,38,SC,DMDK,,,795,23737,21108,4,0,Others
89,2006,Pondicherry,Thirubuvanai,D. VISWANATHAN,M,46,SC,IND,,,374,23737,21108,5,0,Others
90,2006,Pondicherry,Thirubuvanai,ARUMUGAM. N,M,46,SC,BJP,,,274,23737,21108,6,0,Others
91,2006,Pondicherry,Thirubuvanai,M. SUNDARAMOORTHY,M,38,SC,BSP,,,106,23737,21108,7,0,Others
92,2006,Pondicherry,Mannadipeth,P. ARULMURUGAN,M,30,GEN,PMK,,,8193,21462,19317,1,1,UPA
93,2006,Pondicherry,Mannadipeth,N. RAJARAM,M,68,GEN,IND,,,6386,21462,19317,2,0,Others
94,2006,Pondicherry,Mannadipeth,VENKATESWARAN @ BASKARAN,M,40,GEN,AIADMK,,,3611,21462,19317,3,0,Others
95,2006,Pondicherry,Mannadipeth,A. MUTHU,M,37,GEN,DMDK,,,386,21462,19317,4,0,Others
96,2006,Pondicherry,Mannadipeth,M. LATCHUMANAN,M,53,GEN,IND,,,372,21462,19317,5,0,Others
97,2006,Pondicherry,Mannadipeth,THASARAMAN. S,M,38,GEN,BJP,,,131,21462,19317,6,0,Others
98,2006,Pondicherry,Mannadipeth,S. SYAD FARUK,M,27,GEN,BSP,,,75,21462,19317,7,0,Others
99,2006,Pondicherry,Mannadipeth,S. MOHANARAMAN,M,55,GEN,IND,,,60,21462,19317,8,0,Others
100,2006,Pondicherry,Mannadipeth,R. DHANDAPANI,M,34,GEN,IND,,,53,21462,19317,9,0,Others
101,2006,Pondicherry,Mannadipeth,S. R. RAJARAMAN,M,58,GEN,IND,,,41,21462,19317,10,0,Others
102,2006,Pondicherry,Ossudu,A. ELUMALAI,M,41,SC,IND,,,6417,20134,18559,1,1,Others
103,2006,Pondicherry,Ossudu,P. SOUNDIRARADJOU PONNAS,M,48,SC,IND,,,3755,20134,18559,2,0,Others
104,2006,Pondicherry,Ossudu,T. MATHIVANAN,M,39,SC,DMK,,,3164,20134,18559,3,0,UPA
105,2006,Pondicherry,Ossudu,N. MARIMUTHU,M,77,SC,IND,,,3061,20134,18559,4,0,Others
106,2006,Pondicherry,Ossudu,S. BALARAMAN,M,57,SC,IND,,,900,20134,18559,5,0,Others
107,2006,Pondicherry,Ossudu,S. ARASI,F,43,SC,AIADMK,,,642,20134,18559,6,0,Others
108,2006,Pondicherry,Ossudu,A. PUGAZHENDHY,M,37,SC,DMDK,,,250,20134,18559,7,0,Others
109,2006,Pondicherry,Ossudu,ILAVARASSANE,M,28,SC,LJP,,,202,20134,18559,8,0,Others
110,2006,Pondicherry,Ossudu,AROUNASSALAME,M,29,SC,IND,,,88,20134,18559,9,0,Others
111,2006,Pondicherry,Ossudu,A. KANNAN,M,46,SC,BJP,,,76,20134,18559,10,0,Others
112,2006,Pondicherry,Villenour,J. NARAYANASAMY,M,55,GEN,IND,,,11950,27179,24216,1,1,Others
113,2006,Pondicherry,Villenour,C. DJEACOUMAR,M,54,GEN,INC,,,10441,27179,24216,2,0,UPA
114,2006,Pondicherry,Villenour,C. RAMADASSOU,M,57,GEN,PMC,,,1101,27179,24216,3,0,Others
115,2006,Pondicherry,Villenour,P. CANNANE,M,38,GEN,BJP,,,286,27179,24216,4,0,Others
116,2006,Pondicherry,Villenour,A. SELVALATCHOUMY,F,29,GEN,IND,,,196,27179,24216,5,0,Others
117,2006,Pondicherry,Villenour,DR. C. RAJASEKARAN,M,53,GEN,DMDK,,,127,27179,24216,6,0,Others
118,2006,Pondicherry,Villenour,PON. SUGUMARAN,M,37,GEN,IND,,,48,27179,24216,7,0,Others
119,2006,Pondicherry,Villenour,N. SARALA,F,41,GEN,IND,,,38,27179,24216,8,0,Others
120,2006,Pondicherry,Villenour,B. SANTHANAM,M,52,GEN,IND,,,15,27179,24216,9,0,Others
121,2006,Pondicherry,Ozhukarai,A. NAMASSIVAYAM,M,37,GEN,INC,,,14072,33116,29256,1,1,UPA
122,2006,Pondicherry,Ozhukarai,K. NATARAJAN,M,56,GEN,AIADMK,,,12824,33116,29256,2,0,Others
123,2006,Pondicherry,Ozhukarai,R. SELVARAJ,M,47,GEN,DMDK,,,1408,33116,29256,3,0,Others
124,2006,Pondicherry,Ozhukarai,DR.N. DHARMARAJ,M,60,GEN,BJP,,,307,33116,29256,4,0,Others
125,2006,Pondicherry,Ozhukarai,R. MATHIVANAN,M,44,GEN,IND,,,168,33116,29256,5,0,Others
126,2006,Pondicherry,Ozhukarai,T. MANICKAVASAGANE,M,47,GEN,IND,,,119,33116,29256,6,0,Others
127,2006,Pondicherry,Ozhukarai,G. RADHAKRISHNAN,M,53,GEN,IND,,,114,33116,29256,7,0,Others
128,2006,Pondicherry,Ozhukarai,V. MUNISAMY,M,48,GEN,BSP,,,81,33116,29256,8,0,Others
129,2006,Pondicherry,Ozhukarai,S.BALASUBRAMANIAN,M,47,GEN,CPI(ML)(L),,,65,33116,29256,9,0,Others
130,2006,Pondicherry,Ozhukarai,N. SABITH,M,30,GEN,IND,,,42,33116,29256,10,0,Others
131,2006,Pondicherry,Ozhukarai,ADIMOOLAM,M,53,GEN,IND,,,24,33116,29256,11,0,Others
132,2006,Pondicherry,Ozhukarai,P. SHANMUGAM,M,53,GEN,IND,,,9,33116,29256,12,0,Others
133,2006,Pondicherry,Thattanchavady,N. RANGASAMY,M,56,GEN,INC,,,27024,35557,29975,1,1,UPA
134,2006,Pondicherry,Thattanchavady,T. GUNASEKARAN,M,43,GEN,AIADMK,,,2026,35557,29975,2,0,Others
135,2006,Pondicherry,Thattanchavady,BASKARAN,M,43,GEN,BJP,,,359,35557,29975,3,0,Others
136,2006,Pondicherry,Thattanchavady,K. LENIN,M,48,GEN,RSP,,,241,35557,29975,4,0,Others
137,2006,Pondicherry,Thattanchavady,M.R. GOVINDAN,M,41,GEN,IND,,,173,35557,29975,5,0,Others
138,2006,Pondicherry,Thattanchavady,S. ARUMUGAM,M,41,GEN,IND,,,126,35557,29975,6,0,Others
139,2006,Pondicherry,Reddiarpalayam,R.VISWANATHAN,M,57,GEN,CPI,,,17314,44540,34330,1,1,Others
140,2006,Pondicherry,Reddiarpalayam,A.M. KRISHNAMURTHY,M,49,GEN,AIADMK,,,13925,44540,34330,2,0,Others
141,2006,Pondicherry,Reddiarpalayam,R.B. ASHOKBABU,M,32,GEN,DMDK,,,1748,44540,34330,3,0,Others
142,2006,Pondicherry,Reddiarpalayam,M. ELANGOVAN,M,40,GEN,BJP,,,750,44540,34330,4,0,Others
143,2006,Pondicherry,Reddiarpalayam,GOVERNOR SHANMUGAM,M,43,GEN,IND,,,191,44540,34330,5,0,Others
144,2006,Pondicherry,Reddiarpalayam,B. RENUGA,F,38,GEN,IND,,,170,44540,34330,6,0,Others
145,2006,Pondicherry,Reddiarpalayam,M.D. UMASUDAN,M,40,GEN,LJP,,,98,44540,34330,7,0,Others
146,2006,Pondicherry,Reddiarpalayam,K. MURUGAIYAN,M,32,GEN,IND,,,73,44540,34330,8,0,Others
147,2006,Pondicherry,Reddiarpalayam,J. RAMESH,M,37,GEN,AIFB,,,61,44540,34330,9,0,Others
148,2006,Pondicherry,Lawspet,M.O.H.F. SHAHJAHAN,M,42,GEN,INC,,,17944,51708,41700,1,1,UPA
149,2006,Pondicherry,Lawspet,G. ANANDHAMURUGESAN,M,58,GEN,AIADMK,,,10986,51708,41700,2,0,Others
150,2006,Pondicherry,Lawspet,P. KALAYANASUNDARAM,M,29,GEN,BJP,,,10365,51708,41700,3,0,Others
151,2006,Pondicherry,Lawspet,S. ARUNACHALAM,M,35,GEN,DMDK,,,1624,51708,41700,4,0,Others
152,2006,Pondicherry,Lawspet,P. VINOTHAN,M,32,GEN,IND,,,239,51708,41700,5,0,Others
153,2006,Pondicherry,Lawspet,K. PRABAKARAN,M,33,GEN,BSP,,,172,51708,41700,6,0,Others
154,2006,Pondicherry,Lawspet,E. CHANDIRASEGARAN,M,35,GEN,IND,,,85,51708,41700,7,0,Others
155,2006,Pondicherry,Lawspet,S. MUNUSAMY,M,57,GEN,IND,,,82,51708,41700,8,0,Others
156,2006,Pondicherry,Lawspet,H. SALEEM BASHA,M,29,GEN,IND,,,74,51708,41700,9,0,Others
157,2006,Pondicherry,Lawspet,A. IRISAPPAN,M,41,GEN,IND,,,56,51708,41700,10,0,Others
158,2006,Pondicherry,Lawspet,S. KRISHNAN,M,79,GEN,IND,,,41,51708,41700,11,0,Others
159,2006,Pondicherry,Cotchery,OMALINGAM.V,M,34,GEN,AIADMK,,,10116,23065,20133,1,1,Others
160,2006,Pondicherry,Cotchery,P.R.N.THIRUMURUGAN,M,33,GEN,INC,,,9094,23065,20133,2,0,UPA
161,2006,Pondicherry,Cotchery,ELANGOVAN.S,M,40,GEN,BJP,,,409,23065,20133,3,0,Others
162,2006,Pondicherry,Cotchery,PALANIVELU.S,M,38,GEN,IND,,,105,23065,20133,4,0,Others
163,2006,Pondicherry,Cotchery,SURESH. D.N.,M,28,GEN,IND,,,99,23065,20133,5,0,Others
164,2006,Pondicherry,Cotchery,SENTHIL VELAN.K,M,28,GEN,DMDK,,,90,23065,20133,6,0,Others
165,2006,Pondicherry,Cotchery,KALIAPERUMAL.S,M,60,GEN,IND,,,86,23065,20133,7,0,Others
166,2006,Pondicherry,Cotchery,R.JEEVANANDHAM,M,32,GEN,BSP,,,80,23065,20133,8,0,Others
167,2006,Pondicherry,Cotchery,JAYABAL.E,M,48,GEN,CPI(ML)(L),,,54,23065,20133,9,0,Others
168,2006,Pondicherry,Karaikal,A.M.H. NAZEEM,M,44,GEN,DMK,,,5742,15830,12703,1,1,UPA
169,2006,Pondicherry,Karaikal,A.J. ASSANA,M,52,GEN,DMDK,,,5551,15830,12703,2,0,Others
170,2006,Pondicherry,Karaikal,S. SELVAGANAPATHI,M,51,GEN,AIADMK,,,884,15830,12703,3,0,Others
171,2006,Pondicherry,Karaikal,S.S. SAMINATHAN,M,52,GEN,BJP,,,327,15830,12703,4,0,Others
172,2006,Pondicherry,Karaikal,THANGADEVADOSS,M,51,GEN,IND,,,64,15830,12703,5,0,Others
173,2006,Pondicherry,Karaikal,AL TAHER @ Z.M. TAHER,M,55,GEN,IND,,,60,15830,12703,6,0,Others
174,2006,Pondicherry,Karaikal,R. RAVICHANDRAN,M,39,GEN,IND,,,40,15830,12703,7,0,Others
175,2006,Pondicherry,Karaikal,M. SANKAR,M,37,GEN,BSP,,,35,15830,12703,8,0,Others
176,2006,Pondicherry,Karaikal South,V.K.GANAPATHY,M,45,GEN,PMC,,,7970,16688,14475,1,1,Others
177,2006,Pondicherry,Karaikal South,A.V. SUBRAMANIAN,M,59,GEN,INC,,,6231,16688,14475,2,0,UPA
178,2006,Pondicherry,Karaikal South,S.A.  MUGAMUDU YUSUF,M,42,GEN,IND,,,102,16688,14475,3,0,Others
179,2006,Pondicherry,Karaikal South,ANTOINETE.P,F,34,GEN,DMDK,,,95,16688,14475,4,0,Others
180,2006,Pondicherry,Karaikal South,A. SATTANATHAN,M,53,GEN,IND,,,39,16688,14475,5,0,Others
181,2006,Pondicherry,Karaikal South,K.SELVAMANY,M,47,GEN,BSP,,,23,16688,14475,6,0,Others
182,2006,Pondicherry,Karaikal South,M. SUBRAMANIAN,M,38,GEN,IND,,,15,16688,14475,7,0,Others
183,2006,Pondicherry,Neravy-Grand Aldee,V.M.C. SIVAKKUMAR,M,56,GEN,DMK,,,4946,18192,15748,1,1,UPA
184,2006,Pondicherry,Neravy-Grand Aldee,V.M.C.V. GANAPATHY,M,46,GEN,IND,,,4762,18192,15748,2,0,Others
185,2006,Pondicherry,Neravy-Grand Aldee,V. JAYABAL,M,35,GEN,AIADMK,,,2965,18192,15748,3,0,Others
186,2006,Pondicherry,Neravy-Grand Aldee,M. SELVARAJ,M,60,GEN,IND,,,2932,18192,15748,4,0,Others
187,2006,Pondicherry,Neravy-Grand Aldee,S. VADIVEL,M,27,GEN,BJP,,,72,18192,15748,5,0,Others
188,2006,Pondicherry,Neravy-Grand Aldee,U. GANAPATHY,M,58,GEN,IND,,,71,18192,15748,6,0,Others
189,2006,Pondicherry,Tirunallar,P.R.SIVA,M,31,GEN,MDMK,,,7237,16579,14565,1,1,Others
190,2006,Pondicherry,Tirunallar,KAMALAKKANNAN.R,M,48,GEN,INC,,,6952,16579,14565,2,0,UPA
191,2006,Pondicherry,Tirunallar,ARUMUGAM.J,M,31,GEN,BJP,,,177,16579,14565,3,0,Others
192,2006,Pondicherry,Tirunallar,SIVAKUMAR.R,M,41,GEN,DMDK,,,109,16579,14565,4,0,Others
193,2006,Pondicherry,Tirunallar,SADICK ALI.M,M,41,GEN,BSP,,,90,16579,14565,5,0,Others
194,2006,Pondicherry,Neduncadu,A.MARIMUTHU,M,64,SC,IND,,,6143,15987,14133,1,1,Others
195,2006,Pondicherry,Neduncadu,CHANDIRAKASU.M,M,57,SC,INC,,,5306,15987,14133,2,0,UPA
196,2006,Pondicherry,Neduncadu,VAITHINATHAN.R,M,51,SC,AIADMK,,,2106,15987,14133,3,0,Others
197,2006,Pondicherry,Neduncadu,K.M.KALIYAPERUMAL,M,60,SC,MDMK,,,362,15987,14133,4,0,Others
198,2006,Pondicherry,Neduncadu,SUBA SURESHRAJAN,M,31,SC,BSP,,,127,15987,14133,5,0,Others
199,2006,Pondicherry,Neduncadu,K.GANESAN,M,48,SC,CPI(ML)(L),,,89,15987,14133,6,0,Others
200,2006,Pondicherry,Mahe,E. VALSARAJ,M,52,GEN,INC,,,5647,12663,10131,1,1,UPA
201,2006,Pondicherry,Mahe,ADV. T. ASHOK KUMAR,M,39,GEN,CPI(M),,,3700,12663,10131,2,0,Others
202,2006,Pondicherry,Mahe,V. BALAN,M,63,GEN,BJP,,,591,12663,10131,3,0,Others
203,2006,Pondicherry,Mahe,VIJAYAN,M,50,GEN,AIADMK,,,189,12663,10131,4,0,Others
204,2006,Pondicherry,Palloor,A.V.SREEDHARAN,M,60,GEN,INC,,,5987,14363,11223,1,1,UPA
205,2006,Pondicherry,Palloor,T.K. GANGADHARAN,M,59,GEN,CPI(M),,,4512,14363,11223,2,0,Others
206,2006,Pondicherry,Palloor,K. SATHYAN,M,40,GEN,BJP,,,625,14363,11223,3,0,Others
207,2006,Pondicherry,Palloor,SADGAMAYIL K. LAKSHMANAN,M,63,GEN,AIADMK,,,93,14363,11223,4,0,Others
208,2006,Pondicherry,Yanam,MALLADI KRISHNA RAO,M,41,GEN,INC,,,11763,18739,18128,1,1,UPA
209,2006,Pondicherry,Yanam,RAKSHAHARIKRISHNA,M,65,GEN,IND,,,5457,18739,18128,2,0,Others
210,2006,Pondicherry,Yanam,ELIPE RAJKUMAR,M,44,GEN,BVVP,,,464,18739,18128,3,0,Others
211,2006,Pondicherry,Yanam,MANCHALA SATYA SAI KUMAR,M,40,GEN,AIADMK,,,114,18739,18128,4,0,Others
212,2006,Pondicherry,Yanam,SURIMILLI SUBBA RAO,M,48,GEN,IND,,,87,18739,18128,5,0,Others
213,2006,Pondicherry,Yanam,MOKA VENKATESWARA RAO,M,38,GEN,BSP,,,86,18739,18128,6,0,Others
214,2006,Pondicherry,Yanam,REDDI GANAPATHI RAO,M,36,GEN,IND,,,39,18739,18128,7,0,Others
215,2006,Pondicherry,Yanam,RAKSHA SURYANARAYANA,M,61,GEN,IND,,,38,18739,18128,8,0,Others
216,2006,Pondicherry,Yanam,GEEDA SRI RANGA NAYAKALLU,M,45,GEN,IND,,,29,18739,18128,9,0,Others
217,2006,Pondicherry,Yanam,SERU KRISHNA,M,35,GEN,IND,,,29,18739,18128,10,0,Others
218,2006,Pondicherry,Yanam,MALLADI UDAYALAKSHMI,F,39,GEN,IND,,,11,18739,18128,11,0,Others
