id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
27,2011,Kerala,KANHANGAD,ADV.M C JOSE,M,63,GEN,INC,,,54462,178186,139841,2,0,UDF
28,2011,Kerala,KANHANGAD,MADIKAI KAMMARAN,M,72,GEN,BJP,,,15543,178186,139841,3,0,Others
29,2011,Kerala,KANHANGAD,P M JOSEPH,M,51,GEN,IND,,,1919,178186,139841,4,0,Others
30,2011,Kerala,KANHANGAD,GOPALAN K,M,72,GEN,BSP,,,1277,178186,139841,5,0,Others
31,2011,Kerala,TRIKARIPUR,K KUNHIRAMAN,M,67,GEN,CPM,,,67871,169761,135988,1,1,LDF
32,2011,Kerala,TRIKARIPUR,K.V.GANGADHARAN,M,63,GEN,INC,,,59106,169761,135988,2,0,UDF
33,2011,Kerala,TRIKARIPUR,T.RADHAKRISHNAN,M,49,GEN,BJP,,,5450,169761,135988,3,0,Others
34,2011,Kerala,TRIKARIPUR,RAZAK HAJI PARAMBATH,M,44,GEN,SDPI,,,1741,169761,135988,4,0,Others
35,2011,Kerala,TRIKARIPUR,ARUN KUMAR,M,44,GEN,BSP,,,1031,169761,135988,5,0,Others
36,2011,Kerala,TRIKARIPUR,K.K.DILEEP KUMAR,M,40,GEN,IND,,,789,169761,135988,6,0,Others
37,2011,Kerala,PAYYANNUR,C.KRISHNAN,M,62,GEN,CPM,,,78116,158613,130666,1,1,LDF
38,2011,Kerala,PAYYANNUR,ADV. K. BRIJESH KUMAR,M,32,GEN,INC,,,45992,158613,130666,2,0,UDF
39,2011,Kerala,PAYYANNUR,C.K.RAMESAN MASTER,M,40,GEN,BJP,,,5019,158613,130666,3,0,Others
40,2011,Kerala,PAYYANNUR,GEETHA,F,44,GEN,BSP,,,625,158613,130666,4,0,Others
41,2011,Kerala,PAYYANNUR,T.P.PADMANABHAN,M,49,GEN,IND,,,536,158613,130666,5,0,Others
42,2011,Kerala,PAYYANNUR,KOTTAYODI  VISWANATHAN,M,57,GEN,SHS,,,378,158613,130666,6,0,Others
43,2011,Kerala,KALLIASSERI,T.V. RAJESH,M,37,GEN,CPM,,,73190,157384,124854,1,1,LDF
44,2011,Kerala,KALLIASSERI,ADV. P. INDIRA,F,40,GEN,INC,,,43244,157384,124854,2,0,UDF
45,2011,Kerala,KALLIASSERI,ADV. SREEKANTH RAVI VARMA,M,43,GEN,BJP,,,5499,157384,124854,3,0,Others
46,2011,Kerala,KALLIASSERI,A.P. MAHAMOOD,M,28,GEN,SDPI,,,2281,157384,124854,4,0,Others
47,2011,Kerala,KALLIASSERI,K. GOPALAKRISHNAN,M,64,GEN,BSP,,,640,157384,124854,5,0,Others
48,2011,Kerala,TALIPARAMBA,JAMES MATHEW,M,50,GEN,CPM,,,81031,174788,144363,1,1,LDF
49,2011,Kerala,TALIPARAMBA,ADV JOB MICHEL,M,45,GEN,KEC(M),,,53170,174788,144363,2,0,UDF
50,2011,Kerala,TALIPARAMBA,K.JAYAPRAKASH,M,54,GEN,BJP,,,6492,174788,144363,3,0,Others
51,2011,Kerala,TALIPARAMBA,MUHAMMEDALI.S.P,M,36,GEN,SDPI,,,1930,174788,144363,4,0,Others
52,2011,Kerala,TALIPARAMBA,NIDHEESH THILLANKERI,M,35,GEN,BSP,,,927,174788,144363,5,0,Others
53,2011,Kerala,TALIPARAMBA,THOMAS.M.V,M,30,GEN,IND,,,813,174788,144363,6,0,Others
54,2011,Kerala,IRIKKUR,K. C. JOSEPH,M,64,GEN,INC,,,68503,169262,130703,1,1,UDF
55,2011,Kerala,IRIKKUR,ADV. P. SANTHOSH KUMAR,M,39,GEN,CPI,,,56746,169262,130703,2,0,LDF
56,2011,Kerala,IRIKKUR,M. G. RAMAKRISHNAN NAIR,M,63,GEN,BJP,,,3529,169262,130703,3,0,Others
57,2011,Kerala,IRIKKUR,JOSEPH,M,58,GEN,IND,,,740,169262,130703,4,0,Others
58,2011,Kerala,IRIKKUR,AMMINI KRISHNAN,F,43,GEN,IND,,,633,169262,130703,5,0,Others
59,2011,Kerala,IRIKKUR,BIJU THOMAS,M,32,GEN,BSP,,,552,169262,130703,6,0,Others
60,2011,Kerala,AZHIKODE,K.M.SHAJI,M,39,GEN,MUL,,,55077,147782,121832,1,1,UDF
61,2011,Kerala,AZHIKODE,M.PRAKASHAN MASTER,M,51,GEN,CPM,,,54584,147782,121832,2,0,LDF
62,2011,Kerala,AZHIKODE,M.K.SASEENDRAN MASTER,M,60,GEN,BJP,,,7540,147782,121832,3,0,Others
63,2011,Kerala,AZHIKODE,NOUSHAD PUNNAKKAL,M,41,GEN,IND,,,2935,147782,121832,4,0,Others
64,2011,Kerala,AZHIKODE,SHAJI.K.M.,M,39,GEN,IND,,,602,147782,121832,5,0,Others
65,2011,Kerala,AZHIKODE,C.BALAKRISHNAN,M,54,GEN,BSP,,,458,147782,121832,6,0,Others
66,2011,Kerala,AZHIKODE,PAUL T SAMUEL,M,32,GEN,SUCI,,,414,147782,121832,7,0,Others
67,2011,Kerala,AZHIKODE,PRAKASHAN KUZHIPARAMBIL,M,46,GEN,IND,,,222,147782,121832,8,0,Others
68,2011,Kerala,KANNUR,A.P ABDULLAKUTTY,M,43,GEN,INC,,,55427,143828,113360,1,1,UDF
69,2011,Kerala,KANNUR,RAMACHANDRAN KADANNAPPALLI,M,53,GEN,IND,,,48984,143828,113360,2,0,Others
70,2011,Kerala,KANNUR,U.T.JAYANDAN,M,60,GEN,BJP,,,4568,143828,113360,3,0,Others
71,2011,Kerala,KANNUR,ADV.P.C.NOUSHAD,M,37,GEN,SDPI,,,2538,143828,113360,4,0,Others
72,2011,Kerala,KANNUR,M.P.ABDULLAKUTTY,M,51,GEN,IND,,,1100,143828,113360,5,0,Others
73,2011,Kerala,KANNUR,K.SUDHAKARAN,M,36,GEN,IND,,,517,143828,113360,6,0,Others
74,2011,Kerala,KANNUR,S.NOORUDHEEN,M,52,GEN,BSP,,,226,143828,113360,7,0,Others
75,2011,Kerala,DHARMADAM,K.K. NARAYANAN,M,63,GEN,CPM,,,72354,163674,136177,1,1,LDF
76,2011,Kerala,DHARMADAM,MAMBARAM DIVAKARAN,M,58,GEN,IND,,,57192,163674,136177,2,0,Others
77,2011,Kerala,DHARMADAM,C.P.SANGEETHA,F,37,GEN,BJP,,,4963,163674,136177,3,0,Others
78,2011,Kerala,DHARMADAM,POYILORE KUNNUMBROM DIVAKARAN,M,46,GEN,IND,,,871,163674,136177,4,0,Others
79,2011,Kerala,DHARMADAM,MADHU.S.VAYANAN,M,55,GEN,BSP,,,797,163674,136177,5,0,Others
80,2011,Kerala,THALASSERY,KODIYERI BALAKRISHNAN,M,57,GEN,CPM,,,66870,149689,117763,1,1,LDF
81,2011,Kerala,THALASSERY,RIJIL MAKKUTTY,M,28,GEN,INC,,,40361,149689,117763,2,0,UDF
82,2011,Kerala,THALASSERY,ADV. V. RATHNAKARAN,M,46,GEN,BJP,,,6973,149689,117763,3,0,Others
83,2011,Kerala,THALASSERY,A.C JALALUDDIN,M,48,GEN,SDPI,,,2068,149689,117763,4,0,Others
84,2011,Kerala,THALASSERY,K.RAGHUNATH,M,41,GEN,BSP,,,674,149689,117763,5,0,Others
85,2011,Kerala,THALASSERY,RIJIL MULIYIL,M,31,GEN,IND,,,539,149689,117763,6,0,Others
86,2011,Kerala,THALASSERY,BALAKRISHNAN,M,40,GEN,IND,,,278,149689,117763,7,0,Others
87,2011,Kerala,KUTHUPARAMBA,K.P.MOHANAN S/O P R KURUP,M,61,GEN,SJD,,,57164,160335,127929,1,1,UDF
88,2011,Kerala,KUTHUPARAMBA,S A PUTHIYA VALAPPIL,M,64,GEN,IND,,,53861,160335,127929,2,0,Others
89,2011,Kerala,KUTHUPARAMBA,O.K.VASU MASTER,M,59,GEN,BJP,,,11835,160335,127929,3,0,Others
90,2011,Kerala,KUTHUPARAMBA,K.P. MOHANAN S/O KUNHIKANNAN,M,51,GEN,IND,,,1982,160335,127929,4,0,Others
91,2011,Kerala,KUTHUPARAMBA,S POOVALAPPIL,M,61,GEN,IND,,,1199,160335,127929,5,0,Others
92,2011,Kerala,KUTHUPARAMBA,K.P. MOHANAN S/O NANU,M,48,GEN,IND,,,1130,160335,127929,6,0,Others
93,2011,Kerala,KUTHUPARAMBA,SULAIM T.B,M,31,GEN,IND,,,758,160335,127929,7,0,Others
94,2011,Kerala,MATTANNUR,E.P.JAYARAJAN,M,60,GEN,CPM,,,75177,160711,132947,1,1,LDF
95,2011,Kerala,MATTANNUR,JOSEPH CHAAVARA,M,50,GEN,SJD,,,44665,160711,132947,2,0,UDF
96,2011,Kerala,MATTANNUR,BIJU ELAKKUZHI,M,32,GEN,BJP,,,8707,160711,132947,3,0,Others
97,2011,Kerala,MATTANNUR,ADV.K.C.MUHAMMAD SABEER,M,38,GEN,SDPI,,,2757,160711,132947,4,0,Others
98,2011,Kerala,MATTANNUR,JOSEPH,M,43,GEN,IND,,,858,160711,132947,5,0,Others
99,2011,Kerala,MATTANNUR,HAMEED,M,35,GEN,BSP,,,783,160711,132947,6,0,Others
100,2011,Kerala,PERAVOOR,ADV.SUNNY JOSEPH,M,58,GEN,INC,,,56151,145983,116813,1,1,UDF
101,2011,Kerala,PERAVOOR,K.K.SHAILAJA TEACHER,F,54,GEN,CPM,,,52711,145983,116813,2,0,LDF
102,2011,Kerala,PERAVOOR,P.K.VELAYUDHAN.,M,57,GEN,BJP,,,4055,145983,116813,3,0,Others
103,2011,Kerala,PERAVOOR,P.K. AYYAPPAN MASTER.,M,59,GEN,SDPI,,,1537,145983,116813,4,0,Others
104,2011,Kerala,PERAVOOR,SUNNY JOSEPH,M,39,GEN,IND,,,903,145983,116813,5,0,Others
105,2011,Kerala,PERAVOOR,A.SHYLAJA,F,37,GEN,IND,,,565,145983,116813,6,0,Others
106,2011,Kerala,PERAVOOR,RAGHAVAN,M,52,GEN,BSP,,,526,145983,116813,7,0,Others
107,2011,Kerala,PERAVOOR,RADHAMANI NARAYANA KUMAR,F,50,GEN,IND,,,365,145983,116813,8,0,Others
108,2011,Kerala,MANANTHAVADY,P.K.JAYALAKSHMI,F,28,ST,INC,,,62996,167097,124052,1,1,UDF
109,2011,Kerala,MANANTHAVADY,K.C.KUNHIRAMAN,M,51,ST,CPM,,,50262,167097,124052,2,0,LDF
110,2011,Kerala,MANANTHAVADY,IRUMUTTOOR KUNHAMAN,M,60,ST,BJP,,,5732,167097,124052,3,0,Others
111,2011,Kerala,MANANTHAVADY,A. GOPAKUMAR,M,45,ST,SDPI,,,2342,167097,124052,4,0,Others
112,2011,Kerala,MANANTHAVADY,P.U BABU,M,29,ST,IND,,,1712,167097,124052,5,0,Others
113,2011,Kerala,MANANTHAVADY,ANNAN- MADAKKIMALA,M,54,ST,BSP,,,1008,167097,124052,6,0,Others
114,2011,Kerala,SULTHANBATHERY,I.C BALAKRISHNAN,M,36,ST,INC,,,71509,198645,145512,1,1,UDF
115,2011,Kerala,SULTHANBATHERY,E.A .SANKARAN,M,36,ST,CPM,,,63926,198645,145512,2,0,LDF
116,2011,Kerala,SULTHANBATHERY,PALLIYARA RAMAN,M,66,ST,BJP,,,8829,198645,145512,3,0,Others
117,2011,Kerala,SULTHANBATHERY,MUKUNDAN CHEENGERI,M,67,ST,BSP,,,1248,198645,145512,4,0,Others
118,2011,Kerala,KALPETTA,M.V SREYAMSKUMAR,M,44,GEN,SJD,,,67018,170245,126584,1,1,UDF
119,2011,Kerala,KALPETTA,P.A MUHAMMED,M,72,GEN,CPM,,,48849,170245,126584,2,0,LDF
120,2011,Kerala,KALPETTA,ANAND KUMAR.P.G,M,44,GEN,BJP,,,6580,170245,126584,3,0,Others
121,2011,Kerala,KALPETTA,JAMEELA,F,44,GEN,SDPI,,,1597,170245,126584,4,0,Others
122,2011,Kerala,KALPETTA,K. NASEERUDHEEN,M,32,GEN,IND,,,1197,170245,126584,5,0,Others
123,2011,Kerala,KALPETTA,CLEATUS,M,55,GEN,IND,,,760,170245,126584,6,0,Others
124,2011,Kerala,KALPETTA,MUJEEB RAHMAN ANJUKUNNU,M,34,GEN,BSP,,,583,170245,126584,7,0,Others
125,2011,Kerala,VADAKARA,C.K.NANU,M,79,GEN,JD(S),,,46912,141576,114267,1,1,LDF
126,2011,Kerala,VADAKARA,ADV.M.K. PREMNATH,M,59,GEN,SJD,,,46065,141576,114267,2,0,UDF
127,2011,Kerala,VADAKARA,N.VENU,M,46,GEN,IND,,,10098,141576,114267,3,0,Others
128,2011,Kerala,VADAKARA,M.P.RAJAN,M,49,GEN,BJP,,,6909,141576,114267,4,0,Others
129,2011,Kerala,VADAKARA,SAALIM AZHIYUR,M,29,GEN,SDPI,,,3488,141576,114267,5,0,Others
130,2011,Kerala,VADAKARA,V.K.PREMANATHAN,M,57,GEN,IND,,,795,141576,114267,6,0,Others
131,2011,Kerala,KUTTIADI,K.K.LATHIKA,F,49,GEN,CPM,,,70258,162389,142453,1,1,LDF
132,2011,Kerala,KUTTIADI,SOOPI NARIKKATTERI,M,49,GEN,MUL,,,63286,162389,142453,2,0,UDF
133,2011,Kerala,KUTTIADI,V.K.SAJEEVAN,M,35,GEN,BJP,,,6272,162389,142453,3,0,Others
134,2011,Kerala,KUTTIADI,ABDUL RAHEEM MASTER,M,38,GEN,SDPI,,,1045,162389,142453,4,0,Others
135,2011,Kerala,KUTTIADI,M.SATHI,F,47,GEN,BSP,,,407,162389,142453,5,0,Others
136,2011,Kerala,KUTTIADI,SOOPI THODUVAYIL VALAPPIL MEETHAL,M,42,GEN,IND,,,333,162389,142453,6,0,Others
137,2011,Kerala,KUTTIADI,LATHIKA VALIYAKULANGARA KUNIYIL,F,36,GEN,IND,,,247,162389,142453,7,0,Others
138,2011,Kerala,KUTTIADI,SOOPI ALAKKATT,M,69,GEN,IND,,,209,162389,142453,8,0,Others
139,2011,Kerala,KUTTIADI,LATHIKA NIDUMANALKUNI,F,41,GEN,IND,,,207,162389,142453,9,0,Others
140,2011,Kerala,KUTTIADI,"M.K.RAJAN,",M,49,GEN,SUCI,,,189,162389,142453,10,0,Others
141,2011,Kerala,NADAPURAM,E.K.VIJAYAN,M,58,GEN,CPI,,,72078,179451,146430,1,1,LDF
142,2011,Kerala,NADAPURAM,V.M.CHANDRAN,M,49,GEN,INC,,,64532,179451,146430,2,0,UDF
143,2011,Kerala,NADAPURAM,ADV.PRAKASH BABU,M,31,GEN,BJP,,,6058,179451,146430,3,0,Others
144,2011,Kerala,NADAPURAM,ISMAIL KAMMANA,M,39,GEN,SDPI,,,1865,179451,146430,4,0,Others
145,2011,Kerala,NADAPURAM,CHANDRAN,M,41,GEN,IND,,,745,179451,146430,5,0,Others
146,2011,Kerala,NADAPURAM,C.K VIJAYAN,M,45,GEN,IND,,,708,179451,146430,6,0,Others
147,2011,Kerala,NADAPURAM,K.P.VIJAYAN,M,37,GEN,IND,,,444,179451,146430,7,0,Others
148,2011,Kerala,QUILANDY,K.DASAN,M,58,GEN,CPM,,,64374,166654,136394,1,1,LDF
149,2011,Kerala,QUILANDY,AD.K.P.ANIL KUMAR,M,42,GEN,INC,,,60235,166654,136394,2,0,UDF
150,2011,Kerala,QUILANDY,T.P.JAYACHANDRAN MASTER,M,49,GEN,BJP,,,8086,166654,136394,3,0,Others
151,2011,Kerala,QUILANDY,C.MUNEER,M,34,GEN,IND,,,985,166654,136394,4,0,Others
152,2011,Kerala,QUILANDY,"RASHID,P.T",M,33,GEN,SDPI,,,985,166654,136394,4,0,Others
153,2011,Kerala,QUILANDY,K.P.ANILKUMAR,M,49,GEN,IND,,,520,166654,136394,6,0,Others
154,2011,Kerala,QUILANDY,"K.V.KRISHNAN,KODUVAYAL",M,48,GEN,BSP,,,466,166654,136394,7,0,Others
155,2011,Kerala,QUILANDY,DASAN M.K,M,47,GEN,IND,,,418,166654,136394,8,0,Others
156,2011,Kerala,QUILANDY,"DASAN,V.K",M,53,GEN,IND,,,325,166654,136394,9,0,Others
157,2011,Kerala,PERAMBRA,K. KUNHAMMAD MASTER,M,61,GEN,CPM,,,70248,159699,135334,1,1,LDF
158,2011,Kerala,PERAMBRA,ADV. MOHAMMED IKBAL,M,42,GEN,KEC(M),,,54979,159699,135334,2,0,UDF
159,2011,Kerala,PERAMBRA,P.CHANDRIKA TEACHER,F,58,GEN,BJP,,,7214,159699,135334,3,0,Others
160,2011,Kerala,PERAMBRA,T.K.KUNHAMMAD FAISY,M,43,GEN,SDPI,,,1494,159699,135334,4,0,Others
161,2011,Kerala,PERAMBRA,AKHILKUMAR,M,25,GEN,IND,,,801,159699,135334,5,0,Others
162,2011,Kerala,PERAMBRA,K.K.VASU,M,55,GEN,BSP,,,598,159699,135334,6,0,Others
163,2011,Kerala,BALUSSERI,PURUSHAN KADALUNDI,M,62,SC,CPM,,,74259,185134,151004,1,1,LDF
164,2011,Kerala,BALUSSERI,A. BALARAM,M,70,SC,INC,,,65377,185134,151004,2,0,UDF
165,2011,Kerala,BALUSSERI,ADV.T.K.RAMAN,M,69,SC,BJP,,,9304,185134,151004,3,0,Others
166,2011,Kerala,BALUSSERI,BHADRAN.M.P,M,47,SC,SDPI,,,1404,185134,151004,4,0,Others
167,2011,Kerala,BALUSSERI,K.K.SATHEESH,M,38,SC,BSP,,,660,185134,151004,5,0,Others
168,2011,Kerala,ELATHUR,A.K. SASEENDRAN,M,64,GEN,NCP,,,67143,162835,133906,1,1,LDF
169,2011,Kerala,ELATHUR,SHAIK P HARRIZ,M,45,GEN,SJD,,,52489,162835,133906,2,0,UDF
170,2011,Kerala,ELATHUR,V V RAJAN,M,54,GEN,BJP,,,11901,162835,133906,3,0,Others
171,2011,Kerala,ELATHUR,A SASINDRAN,M,54,GEN,IND,,,1402,162835,133906,4,0,Others
172,2011,Kerala,ELATHUR,RAMESH NANMANDA,M,41,GEN,BSP,,,971,162835,133906,5,0,Others
173,2011,Kerala,KOZHIKODE NORTH,A. PRADEEP KUMAR,M,46,GEN,CPM,,,57123,150415,116300,1,1,LDF
174,2011,Kerala,KOZHIKODE NORTH,P.V GANGADHARAN,M,67,GEN,INC,,,48125,150415,116300,2,0,UDF
175,2011,Kerala,KOZHIKODE NORTH,P. REGHUNATH,M,42,GEN,BJP,,,9894,150415,116300,3,0,Others
176,2011,Kerala,KOZHIKODE NORTH,PRADEEP KUMAR,M,48,GEN,IND,,,420,150415,116300,4,0,Others
177,2011,Kerala,KOZHIKODE NORTH,GANGADHARAN,M,63,GEN,IND,,,367,150415,116300,5,0,Others
178,2011,Kerala,KOZHIKODE NORTH,LOOKA JOSEPH,M,58,GEN,BSP,,,229,150415,116300,6,0,Others
179,2011,Kerala,KOZHIKODE NORTH,P.M SREEKUMAR,M,42,GEN,SUCI,,,142,150415,116300,7,0,Others
180,2011,Kerala,KOZHIKODE SOUTH,DR. M.K. MUNEER,M,48,GEN,MUL,,,47771,132780,103671,1,1,UDF
181,2011,Kerala,KOZHIKODE SOUTH,C.P. MUSAFER AHAMMED,M,39,GEN,CPM,,,46395,132780,103671,2,0,LDF
182,2011,Kerala,KOZHIKODE SOUTH,JAYA SADANANDAN,F,43,GEN,BJP,,,7512,132780,103671,3,0,Others
183,2011,Kerala,KOZHIKODE SOUTH,FAIZ MOHAMMED,M,45,GEN,SDPI,,,749,132780,103671,4,0,Others
184,2011,Kerala,KOZHIKODE SOUTH,T.T. MUNEER,M,39,GEN,IND,,,488,132780,103671,5,0,Others
185,2011,Kerala,KOZHIKODE SOUTH,MUSSAFAR AHAMMED,M,33,GEN,IND,,,433,132780,103671,6,0,Others
186,2011,Kerala,KOZHIKODE SOUTH,MUHAMMED ASHARAF,M,51,GEN,BSP,,,323,132780,103671,7,0,Others
187,2011,Kerala,BEYPORE,ELAMARAM KAREEM,M,57,GEN,CPM,,,60550,164045,129390,1,1,LDF
188,2011,Kerala,BEYPORE,ADAM MULSI .M.P.,M,30,GEN,INC,,,55234,164045,129390,2,0,UDF
189,2011,Kerala,BEYPORE,K.P.SREESAN,M,56,GEN,BJP,,,11040,164045,129390,3,0,Others
190,2011,Kerala,BEYPORE,MUHAMMED MUSTHAFA,M,29,GEN,SDPI,,,954,164045,129390,4,0,Others
191,2011,Kerala,BEYPORE,K.S.HARIHARAN,M,48,GEN,IND,,,564,164045,129390,5,0,Others
192,2011,Kerala,BEYPORE,K.T.LATHA,F,46,GEN,BSP,,,469,164045,129390,6,0,Others
193,2011,Kerala,BEYPORE,ADAM MALIQUE .E,M,36,GEN,IND,,,396,164045,129390,7,0,Others
194,2011,Kerala,BEYPORE,ABDUL KAREEM,M,40,GEN,IND,,,183,164045,129390,8,0,Others
195,2011,Kerala,KUNNAMANGALAM,ADV.P.T.A.RAHIM,M,62,GEN,IND,,,66169,178089,150187,1,1,Others
196,2011,Kerala,KUNNAMANGALAM,U.C.RAMAN,M,45,GEN,IND,,,62900,178089,150187,2,0,Others
197,2011,Kerala,KUNNAMANGALAM,C.K.PADMANABHAN,M,61,GEN,BJP,,,17123,178089,150187,3,0,Others
198,2011,Kerala,KUNNAMANGALAM,C.MUHAMMED MASTER,M,57,GEN,SDPI,,,1178,178089,150187,4,0,Others
199,2011,Kerala,KUNNAMANGALAM,RAMAN.C.K,M,54,GEN,IND,,,701,178089,150187,5,0,Others
200,2011,Kerala,KUNNAMANGALAM,K.K.KUNHIKANARAN,M,64,GEN,IND,,,427,178089,150187,6,0,Others
201,2011,Kerala,KUNNAMANGALAM,E.P.ABDUL RAHEEM,M,28,GEN,IND,,,421,178089,150187,7,0,Others
202,2011,Kerala,KUNNAMANGALAM,RAMAN.P.C,M,71,GEN,IND,,,404,178089,150187,8,0,Others
203,2011,Kerala,KUNNAMANGALAM,ABDU RAHEEM.M.T,M,28,GEN,IND,,,325,178089,150187,9,0,Others
204,2011,Kerala,KUNNAMANGALAM,M.P.BABURAJ,M,47,GEN,SHS,,,303,178089,150187,10,0,Others
205,2011,Kerala,KUNNAMANGALAM,O.P.SUNDARAN,M,35,GEN,BSP,,,236,178089,150187,11,0,Others
206,2011,Kerala,KODUVALLY,V.M.UMMER MASTER,M,54,GEN,MUL,,,60365,142384,113824,1,1,UDF
207,2011,Kerala,KODUVALLY,M.MEHABOOB,M,51,GEN,CPM,,,43813,142384,113824,2,0,LDF
208,2011,Kerala,KODUVALLY,GIREESH THEVALLY,M,42,GEN,BJP,,,6519,142384,113824,3,0,Others
209,2011,Kerala,KODUVALLY,M.T.ABU HAJI,M,50,GEN,SDPI,,,1688,142384,113824,4,0,Others
210,2011,Kerala,KODUVALLY,ABOOBAKER,M,51,GEN,BSP,,,496,142384,113824,5,0,Others
211,2011,Kerala,KODUVALLY,MEHABOOB KANICHADIKKUZHI VALEPARAMMEL,M,31,GEN,IND,,,324,142384,113824,6,0,Others
212,2011,Kerala,KODUVALLY,UMMER,M,61,GEN,IND,,,313,142384,113824,7,0,Others
213,2011,Kerala,KODUVALLY,MEHABOOB ILLIKKATHODI,M,30,GEN,IND,,,306,142384,113824,8,0,Others
214,2011,Kerala,THIRUVAMBADY,C MOYINKUTTY,M,67,GEN,MUL,,,56386,145763,115754,1,1,UDF
215,2011,Kerala,THIRUVAMBADY,GEORGE M THOMAS,M,57,GEN,CPM,,,52553,145763,115754,2,0,LDF
216,2011,Kerala,THIRUVAMBADY,JOSE KAPPATTMALA,M,54,GEN,BJP,,,3894,145763,115754,3,0,Others
217,2011,Kerala,THIRUVAMBADY,C T ASHRAF,M,38,GEN,SDPI,,,790,145763,115754,4,0,Others
218,2011,Kerala,THIRUVAMBADY,K MOYINKUTTY,M,42,GEN,IND,,,576,145763,115754,5,0,Others
219,2011,Kerala,THIRUVAMBADY,GEORGE THOMAS,M,52,GEN,IND,,,574,145763,115754,6,0,Others
220,2011,Kerala,THIRUVAMBADY,K P BASHEER HAJI,M,54,GEN,IND,,,541,145763,115754,7,0,Others
221,2011,Kerala,THIRUVAMBADY,GAFOOR PUTHUPPADY,M,38,GEN,BSP,,,440,145763,115754,8,0,Others
222,2011,Kerala,KONDOTTY,K MUHAMMEDUNNI HAJI,M,67,GEN,MUL,,,67998,158057,119675,1,1,UDF
223,2011,Kerala,KONDOTTY,P C NAUSHAD,M,42,GEN,CPM,,,39849,158057,119675,2,0,LDF
224,2011,Kerala,KONDOTTY,DR KUMARI SUKUMARAN,F,61,GEN,BJP,,,6840,158057,119675,3,0,Others
225,2011,Kerala,KONDOTTY,ABDU RAHIMAN P T (BAPPU),M,50,GEN,SDPI,,,2026,158057,119675,4,0,Others
226,2011,Kerala,KONDOTTY,T K MAMMUNNI HAJI,M,72,GEN,IND,,,1817,158057,119675,5,0,Others
