id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
95,2006,Kerala,North Wynad,K.A.KUNHIRAMAN,M,25,ST,IND,,,797,179901,126735,10,0,Others
96,2006,Kerala,Badagara,ADVOCATE M K PREMNATH,M,51,GEN,JD(S),,,64932,158018,118963,1,1,LDF
97,2006,Kerala,Badagara,PONNARATH BALAKRISHNAN,M,56,GEN,INC,,,43663,158018,118963,2,0,UDF
98,2006,Kerala,Badagara,P M ASOKAN,M,60,GEN,BJP,,,7331,158018,118963,3,0,Others
99,2006,Kerala,Badagara,EDACHERY DASAN,M,47,GEN,IND,,,1755,158018,118963,4,0,Others
100,2006,Kerala,Badagara,P BHARATHAN,M,63,GEN,BSP,,,1249,158018,118963,5,0,Others
101,2006,Kerala,Nadapuram,BINOY VISWAM,M,50,GEN,CPI,,,67138,166365,125912,1,1,LDF
102,2006,Kerala,Nadapuram,ADVOCATE M VEERANKUTTY,M,58,GEN,INC,,,49689,166365,125912,2,0,UDF
103,2006,Kerala,Nadapuram,ADVOCATE PRAKASH BABU,M,27,GEN,BJP,,,6350,166365,125912,3,0,Others
104,2006,Kerala,Nadapuram,P P SUDHAKARAN,M,39,GEN,IND,,,1566,166365,125912,4,0,Others
105,2006,Kerala,Nadapuram,K SASEENDRAN,M,37,GEN,BSP,,,1138,166365,125912,5,0,Others
106,2006,Kerala,Meppayur,K K LATHIKA,F,44,GEN,CPI(M),,,70369,161852,133702,1,1,LDF
107,2006,Kerala,Meppayur,T T ISMAIL,M,42,GEN,MUL,,,54482,161852,133702,2,0,UDF
108,2006,Kerala,Meppayur,T K PRABHAKARAN MASTER,M,49,GEN,BJP,,,5370,161852,133702,3,0,Others
109,2006,Kerala,Meppayur,M K RAJAN,M,40,GEN,IND,,,1289,161852,133702,4,0,Others
110,2006,Kerala,Meppayur,ISMAIL P T,M,28,GEN,IND,,,726,161852,133702,5,0,Others
111,2006,Kerala,Meppayur,T V GEETHA,F,38,GEN,BSP,,,572,161852,133702,6,0,Others
112,2006,Kerala,Meppayur,KALANTHAN HAJI,M,67,GEN,IND,,,303,161852,133702,7,0,Others
113,2006,Kerala,Meppayur,E C JANAKI,F,54,GEN,IND,,,289,161852,133702,8,0,Others
114,2006,Kerala,Meppayur,RAJAN UMMAR KANDY,M,50,GEN,IND,,,242,161852,133702,9,0,Others
115,2006,Kerala,Quilandy,P VISWAN,M,55,GEN,CPI(M),,,65514,173818,128230,1,1,LDF
116,2006,Kerala,Quilandy,ADVOCATE P SANKARAN,M,58,GEN,DIC,,,47030,173818,128230,2,0,Others
117,2006,Kerala,Quilandy,V V RAJAN,M,49,GEN,BJP,,,8430,173818,128230,3,0,Others
118,2006,Kerala,Quilandy,ARANGIL NANGILLERY GOPINATHAN,M,59,GEN,IND,,,2629,173818,128230,4,0,Others
119,2006,Kerala,Quilandy,P SANKARAN,M,38,GEN,IND,,,1394,173818,128230,5,0,Others
120,2006,Kerala,Quilandy,K T BALAN,M,67,GEN,BSP,,,1258,173818,128230,6,0,Others
121,2006,Kerala,Quilandy,NOCHIYIL P APPUNNINAIR,M,61,GEN,IND,,,1144,173818,128230,7,0,Others
122,2006,Kerala,Quilandy,P VISWANATHAN,M,42,GEN,IND,,,803,173818,128230,8,0,Others
123,2006,Kerala,Perambra,K KUNHAMMED MASTER,M,56,GEN,CPI(M),,,69004,168021,135503,1,1,LDF
124,2006,Kerala,Perambra,JAMES THEKKANADAN,M,30,GEN,KEC(M),,,58364,168021,135503,2,0,Others
125,2006,Kerala,Perambra,DR.RAJAN K ADIYODI,M,49,GEN,BJP,,,5234,168021,135503,3,0,Others
126,2006,Kerala,Perambra,K K BALAKRISHNAN,M,57,GEN,BSP,,,787,168021,135503,4,0,Others
127,2006,Kerala,Perambra,PRAKASAN KAPPUMMAL,M,40,GEN,IND,,,726,168021,135503,5,0,Others
128,2006,Kerala,Perambra,N C NARAYANA KURUP,M,65,GEN,AIADMK,,,543,168021,135503,6,0,Others
129,2006,Kerala,Perambra,V K CHANDRAN,M,38,GEN,IND,,,524,168021,135503,7,0,Others
130,2006,Kerala,Perambra,V K KUNHAMMED,M,37,GEN,IND,,,294,168021,135503,8,0,Others
131,2006,Kerala,Balusseri,A K SASEENDRAN,M,60,GEN,NCP,,,60340,154915,115921,1,1,LDF
132,2006,Kerala,Balusseri,K BALAKRISHNAN KIDAVU,M,48,GEN,INC,,,46180,154915,115921,2,0,UDF
133,2006,Kerala,Balusseri,M C SASEENDRAN,M,40,GEN,BJP,,,7396,154915,115921,3,0,Others
134,2006,Kerala,Balusseri,V M SURESH BABU,M,35,GEN,IND,,,687,154915,115921,4,0,Others
135,2006,Kerala,Balusseri,SASI,M,35,GEN,IND,,,538,154915,115921,5,0,Others
136,2006,Kerala,Balusseri,K P GOPALAKRISHNAN NAIR,M,61,GEN,IND,,,377,154915,115921,6,0,Others
137,2006,Kerala,Balusseri,P SATHEESH,M,35,GEN,BSP,,,340,154915,115921,7,0,Others
138,2006,Kerala,Koduvally,ADVOCATE P T A RAHIM,M,57,GEN,IND,,,65302,172424,135869,1,1,Others
139,2006,Kerala,Koduvally,K MURALEEDHARAN,M,48,GEN,DIC,,,57796,172424,135869,2,0,Others
140,2006,Kerala,Koduvally,K SAHADEVAN,M,48,GEN,BJP,,,6275,172424,135869,3,0,Others
141,2006,Kerala,Koduvally,KIZHAKKEDATH MURALEEDHARAN,M,35,GEN,IND,,,2937,172424,135869,4,0,Others
142,2006,Kerala,Koduvally,MURALEEDHARAN K M,M,44,GEN,IND,,,1495,172424,135869,5,0,Others
143,2006,Kerala,Koduvally,E M VIJAYAN,M,35,GEN,BSP,,,994,172424,135869,6,0,Others
144,2006,Kerala,Koduvally,SHIHABUDEEN,M,28,GEN,AIADMK,,,536,172424,135869,7,0,Others
145,2006,Kerala,Koduvally,P P ADU RAHIM,M,37,GEN,IND,,,525,172424,135869,8,0,Others
146,2006,Kerala,Calicut- I,A PRADEEP KUMAR,M,41,GEN,CPI(M),,,45693,134380,91360,1,1,LDF
147,2006,Kerala,Calicut- I,ADVOCATE A SUJANAPAL,M,57,GEN,INC,,,37988,134380,91360,2,0,UDF
148,2006,Kerala,Calicut- I,PROF: SUMATHI HARIDAS,F,51,GEN,BJP,,,5694,134380,91360,3,0,Others
149,2006,Kerala,Calicut- I,K PRADEEP KUMAR,M,34,GEN,IND,,,535,134380,91360,4,0,Others
150,2006,Kerala,Calicut- I,SUJANABALAN NAIR,M,58,GEN,IND,,,523,134380,91360,5,0,Others
151,2006,Kerala,Calicut- I,P UMMAR KHAN HAJI,M,52,GEN,BSP,,,504,134380,91360,6,0,Others
152,2006,Kerala,Calicut- I,A M MINI,F,25,GEN,IND,,,249,134380,91360,7,0,Others
153,2006,Kerala,Calicut- I,E P VIJAYAN,M,54,GEN,AIADMK,,,145,134380,91360,8,0,Others
154,2006,Kerala,Calicut- II,ADVOCATE P M A SALAM,M,53,GEN,INL,,,51130,144934,98517,1,1,LDF
155,2006,Kerala,Calicut- II,T P M ZAHIR,M,61,GEN,MUL,,,37037,144934,98517,2,0,UDF
156,2006,Kerala,Calicut- II,P VELAYUDHAN,M,62,GEN,BJP,,,7640,144934,98517,3,0,Others
157,2006,Kerala,Calicut- II,K P M SAHIR,M,34,GEN,IND,,,919,144934,98517,4,0,Others
158,2006,Kerala,Calicut- II,P M A SALAM,M,56,GEN,IND,,,678,144934,98517,5,0,Others
159,2006,Kerala,Calicut- II,LATHA K T,F,43,GEN,BSP,,,563,144934,98517,6,0,Others
160,2006,Kerala,Calicut- II,M P A SALAM,M,39,GEN,IND,,,533,144934,98517,7,0,Others
161,2006,Kerala,Beypore,ELAMARAM KAREEM,M,53,GEN,CPI(M),,,69798,188861,135315,1,1,LDF
162,2006,Kerala,Beypore,UMMER PANDIKASALA,M,53,GEN,MUL,,,50180,188861,135315,2,0,UDF
163,2006,Kerala,Beypore,K P SREESAN,M,48,GEN,BJP,,,12667,188861,135315,3,0,Others
164,2006,Kerala,Beypore,K B NALLALAM ALIA ABDUL KHADAR,M,49,GEN,BSP,,,1600,188861,135315,4,0,Others
165,2006,Kerala,Beypore,UMMER C T,M,34,GEN,IND,,,1031,188861,135315,5,0,Others
166,2006,Kerala,Kunnamangalam,U C RAMAN,M,40,SC,IND,,,60027,165951,129760,1,1,Others
167,2006,Kerala,Kunnamangalam,C P BALAN VAIDYAR,M,68,SC,CPI(M),,,59730,165951,129760,2,0,LDF
168,2006,Kerala,Kunnamangalam,K K BHARATHAN,M,46,SC,BJP,,,7270,165951,129760,3,0,Others
169,2006,Kerala,Kunnamangalam,RAMAN M K,M,46,SC,IND,,,2135,165951,129760,4,0,Others
170,2006,Kerala,Kunnamangalam,M SUJATHA,F,46,SC,BSP,,,576,165951,129760,5,0,Others
171,2006,Kerala,Thiruvambadi,MATHAYI CHACKO,M,47,GEN,CPI(M),,,61104,161002,123043,1,1,LDF
172,2006,Kerala,Thiruvambadi,M C MAYIN HAJEE,M,48,GEN,MUL,,,55625,161002,123043,2,0,UDF
173,2006,Kerala,Thiruvambadi,ADV AJITH KUMAR,M,45,GEN,BJP,,,4400,161002,123043,3,0,Others
174,2006,Kerala,Thiruvambadi,MAYIN,M,59,GEN,IND,,,1155,161002,123043,4,0,Others
175,2006,Kerala,Thiruvambadi,K KAMALAM,F,50,GEN,BSP,,,748,161002,123043,5,0,Others
176,2006,Kerala,Kalpetta,M V SREYAMS KUMAR,M,38,GEN,JD(S),,,50023,157684,114072,1,1,LDF
177,2006,Kerala,Kalpetta,K K RAMACHANDRAN MASTER,M,68,GEN,INC,,,48182,157684,114072,2,0,UDF
178,2006,Kerala,Kalpetta,ADV P R BALAKRISHNAN,M,58,GEN,BJP,,,5068,157684,114072,3,0,Others
179,2006,Kerala,Kalpetta,P K SURESH KUMAR,M,35,GEN,IND,,,3189,157684,114072,4,0,Others
180,2006,Kerala,Kalpetta,SURENDRAN,M,46,GEN,IND,,,2551,157684,114072,5,0,Others
181,2006,Kerala,Kalpetta,P K RAMACHANDRAN,M,54,GEN,IND,,,1770,157684,114072,6,0,Others
182,2006,Kerala,Kalpetta,SHYNA,F,26,GEN,AIADMK,,,847,157684,114072,7,0,Others
183,2006,Kerala,Kalpetta,SAM P MATHEW,M,31,GEN,IND,,,799,157684,114072,8,0,Others
184,2006,Kerala,Kalpetta,C RAMANKUTTY,M,56,GEN,BSP,,,739,157684,114072,9,0,Others
185,2006,Kerala,Kalpetta,RAMACHANDRAN,M,45,GEN,IND,,,459,157684,114072,10,0,Others
186,2006,Kerala,Kalpetta,THANKAMMA AUGUSTIAN,F,50,GEN,IND,,,403,157684,114072,11,0,Others
187,2006,Kerala,Sultan's Battery,P KRISHNA PRASAD,M,50,GEN,CPI(M),,,63092,182483,125238,1,1,LDF
188,2006,Kerala,Sultan's Battery,N D APPACHAN,M,56,GEN,DIC,,,37552,182483,125238,2,0,Others
189,2006,Kerala,Sultan's Battery,A C VARKEY,M,52,GEN,IND,,,11905,182483,125238,3,0,Others
190,2006,Kerala,Sultan's Battery,P PADMANABHAN MASTER,M,50,GEN,BJP,,,8056,182483,125238,4,0,Others
191,2006,Kerala,Sultan's Battery,ANNAN,M,50,GEN,BSP,,,1675,182483,125238,5,0,Others
192,2006,Kerala,Sultan's Battery,AJAYA KUMAR,M,35,GEN,IND,,,1492,182483,125238,6,0,Others
193,2006,Kerala,Sultan's Battery,K K VASU,M,47,GEN,LJP,,,751,182483,125238,7,0,Others
194,2006,Kerala,Sultan's Battery,KALADHARAN,M,39,GEN,AIADMK,,,684,182483,125238,8,0,Others
195,2006,Kerala,Wandoor,A.P. ANILKUMAR,M,41,SC,INC,,,85118,201112,157997,1,1,UDF
196,2006,Kerala,Wandoor,SANKARAN KORAMBAYIL,M,35,SC,CPI(M),,,67957,201112,157997,2,0,LDF
197,2006,Kerala,Wandoor,K.U. CHANDRAN,M,57,SC,BJP,,,3837,201112,157997,3,0,Others
198,2006,Kerala,Wandoor,DR. P.C. VIJAYAN,M,48,SC,BSP,,,1080,201112,157997,4,0,Others
199,2006,Kerala,Nilambur,ARYADAN MUHAMMED,M,67,GEN,INC,,,87522,203352,162804,1,1,UDF
200,2006,Kerala,Nilambur,SREERAMAKRISHNAN,M,38,GEN,CPI(M),,,69452,203352,162804,2,0,LDF
201,2006,Kerala,Nilambur,K.PRABHAKARAN,M,67,GEN,BJP,,,3120,203352,162804,3,0,Others
202,2006,Kerala,Nilambur,BINOY PATTATHIL,M,27,GEN,IND,,,978,203352,162804,4,0,Others
203,2006,Kerala,Nilambur,KILIYAN,M,57,GEN,BSP,,,957,203352,162804,5,0,Others
204,2006,Kerala,Nilambur,C.T. YOOSUF,M,32,GEN,AIADMK,,,760,203352,162804,6,0,Others
205,2006,Kerala,Manjeri,P.K ABDU RABB,M,56,GEN,MUL,,,76646,191141,147031,1,1,UDF
206,2006,Kerala,Manjeri,A.P ABDUL WAHAB,M,47,GEN,INL,,,61274,191141,147031,2,0,LDF
207,2006,Kerala,Manjeri,ADV. N. SREEPRAKASH,M,35,GEN,BJP,,,5786,191141,147031,3,0,Others
208,2006,Kerala,Manjeri,K.K MUJEEB RAHMAN,M,29,GEN,IND,,,1137,191141,147031,4,0,Others
209,2006,Kerala,Manjeri,ADV. V PRAVEEN,M,28,GEN,BSP,,,730,191141,147031,5,0,Others
210,2006,Kerala,Manjeri,ASHRAF MADATHIL,M,34,GEN,AIADMK,,,540,191141,147031,6,0,Others
211,2006,Kerala,Manjeri,RAJEEV K.K,M,35,GEN,LJP,,,405,191141,147031,7,0,Others
212,2006,Kerala,Malappuram,ADVOCATE M. UMMER,M,52,GEN,MUL,,,70056,186292,119956,1,1,UDF
213,2006,Kerala,Malappuram,ADVOCATE P.M. SAFARULLA,M,46,GEN,JD(S),,,39399,186292,119956,2,0,LDF
214,2006,Kerala,Malappuram,ADVOCATE C.DINESH,M,30,GEN,BJP,,,4938,186292,119956,3,0,Others
215,2006,Kerala,Malappuram,ABDUL MAJEED T,M,29,GEN,IND,,,3451,186292,119956,4,0,Others
216,2006,Kerala,Malappuram,ASHRAF THAZHEKKODE,M,32,GEN,BSP,,,2094,186292,119956,5,0,Others
217,2006,Kerala,Kondotty,K. MUHAMMADUNNI HAJI,M,60,GEN,MUL,,,74950,189580,143648,1,1,UDF
218,2006,Kerala,Kondotty,MOHAMMEDKUTTY T.P,M,60,GEN,CPI(M),,,59978,189580,143648,2,0,LDF
219,2006,Kerala,Kondotty,ARATHIL SUBRAHMANIAN,M,54,GEN,BJP,,,7335,189580,143648,3,0,Others
220,2006,Kerala,Kondotty,ADV. C. RAJAN,M,34,GEN,BSP,,,1375,189580,143648,4,0,Others
221,2006,Kerala,Tirurangadi,KUTTY AHAMMED KUTTY,M,53,GEN,MUL,,,60359,181774,115826,1,1,UDF
222,2006,Kerala,Tirurangadi,K. MOIDEENKOYA,M,31,GEN,CPI,,,44236,181774,115826,2,0,LDF
223,2006,Kerala,Tirurangadi,ADVOCATE.N. ARAVINDAN,M,40,GEN,BJP,,,8421,181774,115826,3,0,Others
224,2006,Kerala,Tirurangadi,ABU MALIYEKKAL,M,46,GEN,BSP,,,1194,181774,115826,4,0,Others
225,2006,Kerala,Tirurangadi,MOIDEENKOYA. K,M,41,GEN,IND,,,920,181774,115826,5,0,Others
226,2006,Kerala,Tirurangadi,ABOOBACKER ALIS K.K ABU,M,58,GEN,IND,,,684,181774,115826,6,0,Others
227,2006,Kerala,Tanur,ABDURAHIMAN RANDATHANI,M,44,GEN,MUL,,,64038,185327,127564,1,1,UDF
228,2006,Kerala,Tanur,P.K. MOHAMMEDKUTTY KOYAKUTTY,M,61,GEN,IND,,,52868,185327,127564,2,0,Others
229,2006,Kerala,Tanur,M. JAYACHANDRAN,M,64,GEN,BJP,,,8050,185327,127564,3,0,Others
230,2006,Kerala,Tanur,P.K. MOHAMMEDKUTTY CHEKUTTY,M,58,GEN,IND,,,1685,185327,127564,4,0,Others
231,2006,Kerala,Tanur,BABU KARAT,M,38,GEN,BSP,,,920,185327,127564,5,0,Others
232,2006,Kerala,Tirur,P.P ABDULLAKKUTTY,M,63,GEN,CPI(M),,,71270,186852,146121,1,1,LDF
233,2006,Kerala,Tirur,E.T MOHAMMED BASHEER,M,59,GEN,MUL,,,62590,186852,146121,2,0,UDF
234,2006,Kerala,Tirur,ADV. M.K JAYASANKAR,M,38,GEN,BJP,,,8909,186852,146121,3,0,Others
235,2006,Kerala,Tirur,YOOSUF KILLATHPARAMBIL,M,39,GEN,IND,,,1589,186852,146121,4,0,Others
