id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
547,2011,West Bengal,Chapra,SOUMEN MONDAL,M,45,GEN,JD(U),,,2180,187127,164260,5,0,Others
548,2011,West Bengal,Krishnanagar Uttar,ABANI MOHAN JOARDAR,M,67,GEN,AITC,,,96677,200975,170529,1,1,AITC
549,2011,West Bengal,Krishnanagar Uttar,GHOSH SUBINAY (BHAJAN),M,53,GEN,CPM,,,61567,200975,170529,2,0,LF
550,2011,West Bengal,Krishnanagar Uttar,RAMEN BISWAS,M,34,GEN,BJP,,,5967,200975,170529,3,0,NDA
551,2011,West Bengal,Krishnanagar Uttar,JAGANNATH GUHA,M,35,GEN,IND,,,2980,200975,170529,4,0,Others
552,2011,West Bengal,Krishnanagar Uttar,AMAL TARAFDAR,M,65,GEN,CPI(ML)(L),,,1830,200975,170529,5,0,Others
553,2011,West Bengal,Krishnanagar Uttar,BIRENDRA NATH MONDAL,M,35,GEN,BSP,,,1508,200975,170529,6,0,Others
554,2011,West Bengal,Nabadwip,PUNDARIKAKSHYA SAHA,M,56,GEN,AITC,,,94117,200148,176069,1,1,AITC
555,2011,West Bengal,Nabadwip,BISWAS SUMIT,M,37,GEN,CPM,,,71282,200148,176069,2,0,LF
556,2011,West Bengal,Nabadwip,PINKI AGARWAL,F,31,GEN,BJP,,,7303,200148,176069,3,0,NDA
557,2011,West Bengal,Nabadwip,PARIKSHIT PAUL,M,54,GEN,CPI(ML)(L),,,3367,200148,176069,4,0,Others
558,2011,West Bengal,Krishnanagar Dakshin,UJJAL BISWAS,M,56,GEN,AITC,,,71392,174161,153931,1,1,AITC
559,2011,West Bengal,Krishnanagar Dakshin,BISWAS RAMA,F,51,GEN,CPM,,,60364,174161,153931,2,0,LF
560,2011,West Bengal,Krishnanagar Dakshin,MAHADEV SARKAR,M,40,GEN,BJP,,,14398,174161,153931,3,0,NDA
561,2011,West Bengal,Krishnanagar Dakshin,AMAL MAJUMDER,M,44,GEN,IND,,,3347,174161,153931,4,0,Others
562,2011,West Bengal,Krishnanagar Dakshin,ANCHHARUL HOQUE BISHWAS,M,44,GEN,CPI(ML)(L),,,3200,174161,153931,5,0,Others
563,2011,West Bengal,Krishnanagar Dakshin,MUKUNDA LAL SARKAR,M,52,GEN,BSP,,,1230,174161,153931,6,0,Others
564,2011,West Bengal,Santipur,AJOY DEY,M,58,GEN,INC,,,98902,190634,171189,1,1,AITC
565,2011,West Bengal,Santipur,IYAR MALLIK,M,45,GEN,RCPI(R),,,60744,190634,171189,2,0,LF
566,2011,West Bengal,Santipur,KANOJ BISWAS,M,66,GEN,BJP,,,11543,190634,171189,3,0,NDA
567,2011,West Bengal,Ranaghat Uttar paschim,PARTHA SARATHI CHATTERJEE (BABU),M,57,GEN,AITC,,,101395,211540,186337,1,1,AITC
568,2011,West Bengal,Ranaghat Uttar paschim,BHATTACHARYA MINA,F,48,GEN,CPM,,,74051,211540,186337,2,0,LF
569,2011,West Bengal,Ranaghat Uttar paschim,MEGH LAL KARMAKER,M,50,GEN,BJP,,,6769,211540,186337,3,0,NDA
570,2011,West Bengal,Ranaghat Uttar paschim,SULATA RAY(PRAMANIK),F,34,GEN,BSP,,,4122,211540,186337,4,0,Others
571,2011,West Bengal,Krishnaganj,SUSHIL BISWAS,M,56,SC,AITC,,,96550,210505,185075,1,1,AITC
572,2011,West Bengal,Krishnaganj,BARUN BISWAS,M,56,SC,CPM,,,75616,210505,185075,2,0,LF
573,2011,West Bengal,Krishnaganj,BIPUL CHANDRA SEN,M,35,SC,BJP,,,5718,210505,185075,3,0,NDA
574,2011,West Bengal,Krishnaganj,RAJNATH SARKAR,M,55,SC,BSP,,,3485,210505,185075,4,0,Others
575,2011,West Bengal,Krishnaganj,NISHITH ROY,M,39,SC,IND,,,2165,210505,185075,5,0,Others
576,2011,West Bengal,Krishnaganj,BIPLAB KUMAR GOLDER,M,55,SC,NSBP,,,1541,210505,185075,6,0,Others
577,2011,West Bengal,Ranaghat Uttar Purba,SAMIR KUMAR PODDAR,M,48,SC,AITC,,,93836,201195,170505,1,1,AITC
578,2011,West Bengal,Ranaghat Uttar Purba,ARCHANA BISWAS,F,40,SC,CPM,,,62644,201195,170505,2,0,LF
579,2011,West Bengal,Ranaghat Uttar Purba,BASUDEB MAJUMDAR,M,64,SC,BJP,,,6243,201195,170505,3,0,NDA
580,2011,West Bengal,Ranaghat Uttar Purba,NANIGOPAL ROY,M,56,SC,BSP,,,4578,201195,170505,4,0,Others
581,2011,West Bengal,Ranaghat Uttar Purba,SUBHAS CHANDRA SARKAR,M,63,SC,IND,,,1967,201195,170505,5,0,Others
582,2011,West Bengal,Ranaghat Uttar Purba,ANUVA SIKDER (MALLICK),F,42,SC,NSBP,,,1237,201195,170505,6,0,Others
583,2011,West Bengal,Ranaghat Dakshin,ABIR RANJAN BISWAS,M,39,SC,AITC,,,99432,222418,194083,1,1,AITC
584,2011,West Bengal,Ranaghat Dakshin,ALOKE KUMAR DAS,M,47,SC,CPM,,,79824,222418,194083,2,0,LF
585,2011,West Bengal,Ranaghat Dakshin,BENOY BHUSAN ROY,M,69,SC,BJP,,,8934,222418,194083,3,0,NDA
586,2011,West Bengal,Ranaghat Dakshin,PRASHANTA BISWAS,M,46,SC,BSP,,,2951,222418,194083,4,0,Others
587,2011,West Bengal,Ranaghat Dakshin,CHAITANYA BARAI,M,47,SC,NSBP,,,2942,222418,194083,5,0,Others
588,2011,West Bengal,Chakdaha,NARESH CHANDRA CHAKI,M,75,GEN,AITC,,,88771,192078,173395,1,1,AITC
589,2011,West Bengal,Chakdaha,BISWANATH GUPTA,M,41,GEN,CPM,,,74672,192078,173395,2,0,LF
590,2011,West Bengal,Chakdaha,BISWAJIT GHOSH,M,38,GEN,BJP,,,6674,192078,173395,3,0,NDA
591,2011,West Bengal,Chakdaha,ASHUTOSH SARKER,M,59,GEN,BSP,,,3278,192078,173395,4,0,Others
592,2011,West Bengal,Kalyani,DR. RAMENDRA NATH BISWAS,M,70,SC,AITC,,,92322,198770,179108,1,1,AITC
593,2011,West Bengal,Kalyani,JYOTSNA SARKAR (SIKDER),F,42,SC,CPM,,,76632,198770,179108,2,0,LF
594,2011,West Bengal,Kalyani,DIPALI BHARATI,F,47,SC,BJP,,,4478,198770,179108,3,0,NDA
595,2011,West Bengal,Kalyani,MITHU PODDER,M,35,SC,PDS,,,2995,198770,179108,4,0,Others
596,2011,West Bengal,Kalyani,PRANITA ROY,F,51,SC,BSP,,,2681,198770,179108,5,0,Others
597,2011,West Bengal,Haringhata,NILIMA NAG (MALLICK),F,51,SC,AITC,,,83366,187807,168580,1,1,AITC
598,2011,West Bengal,Haringhata,BISWAJIT PAUL,M,47,SC,CPM,,,70363,187807,168580,2,0,LF
599,2011,West Bengal,Haringhata,BINAY KRISHNA BISWAS,M,38,SC,BJP,,,8780,187807,168580,3,0,NDA
600,2011,West Bengal,Haringhata,SHYAM PRASAD MONDAL,M,57,SC,PDS,,,3810,187807,168580,4,0,Others
601,2011,West Bengal,Haringhata,BIDYUT MALLICK,M,31,SC,BSP,,,2261,187807,168580,5,0,Others
602,2011,West Bengal,Bagdah,UPENDRA NATH BISWAS,M,70,SC,AITC,,,91821,203624,173531,1,1,AITC
603,2011,West Bengal,Bagdah,MRINAL KANTI SIKDAR,M,52,SC,AIFB,,,70865,203624,173531,2,0,LF
604,2011,West Bengal,Bagdah,CHANDAN MALLICK,M,40,SC,BSP,,,4414,203624,173531,3,0,Others
605,2011,West Bengal,Bagdah,ARABINDA BISWAS,M,56,SC,BJP,,,4306,203624,173531,4,0,NDA
606,2011,West Bengal,Bagdah,PRANITA MANDAL,F,43,SC,IND,,,1212,203624,173531,5,0,Others
607,2011,West Bengal,Bagdah,DHIRENDRA NATH MANDAL,M,65,SC,NSBP,,,913,203624,173531,6,0,Others
608,2011,West Bengal,Bongaon Uttar,BISWAJIT DAS,M,44,SC,AITC,,,89265,189467,163641,1,1,AITC
609,2011,West Bengal,Bongaon Uttar,DR. BISWAJIT KUMAR BISWAS,M,44,SC,CPM,,,65645,189467,163641,2,0,LF
610,2011,West Bengal,Bongaon Uttar,HARI CHAND BISWAS,M,34,SC,BJP,,,5149,189467,163641,3,0,NDA
611,2011,West Bengal,Bongaon Uttar,GANESH CH. BISWAS,M,45,SC,BSP,,,1828,189467,163641,4,0,Others
612,2011,West Bengal,Bongaon Uttar,PINAKI RANJAN BHARATI,M,61,SC,TRMRPPI,,,995,189467,163641,5,0,Others
613,2011,West Bengal,Bongaon Uttar,GOBINDA MONDAL,M,50,SC,NSBP,,,759,189467,163641,6,0,Others
614,2011,West Bengal,Bongaon Dakshin,SURAJIT KUMAR BISWAS,M,70,SC,AITC,,,87677,189041,163230,1,1,AITC
615,2011,West Bengal,Bongaon Dakshin,ANUJ BARAN SARKAR,M,45,SC,CPM,,,65788,189041,163230,2,0,LF
616,2011,West Bengal,Bongaon Dakshin,ARUN HALDER,M,43,SC,BJP,,,5243,189041,163230,3,0,NDA
617,2011,West Bengal,Bongaon Dakshin,HIMANGSHU BISWAS(PUCHU),M,30,SC,CPI(ML)(L),,,2561,189041,163230,4,0,Others
618,2011,West Bengal,Bongaon Dakshin,RABINDRA NATH BISWAS,M,65,SC,BSP,,,1961,189041,163230,5,0,Others
619,2011,West Bengal,Gaighata,MANJUL KRISHNA THAKUR,M,58,SC,AITC,,,91487,186186,164598,1,1,AITC
620,2011,West Bengal,Gaighata,MANOJ KANTI BISWAS,M,39,SC,CPI,,,66040,186186,164598,2,0,LF
621,2011,West Bengal,Gaighata,SUKHA RANJAN BEPARI,M,49,SC,BJP,,,3440,186186,164598,3,0,NDA
622,2011,West Bengal,Gaighata,MAHENDRA GAIN,M,35,SC,BSP,,,1436,186186,164598,4,0,Others
623,2011,West Bengal,Gaighata,SUMAN LAHA,M,39,SC,IND,,,1249,186186,164598,5,0,Others
624,2011,West Bengal,Gaighata,TIKENDRAJIT BHARATI,M,52,SC,IND,,,946,186186,164598,6,0,Others
625,2011,West Bengal,Swarupnagar,BINA MONDAL,F,35,SC,AITC,,,83641,196006,170899,1,1,AITC
626,2011,West Bengal,Swarupnagar,SIVA PADA DAS,M,56,SC,CPM,,,76227,196006,170899,2,0,LF
627,2011,West Bengal,Swarupnagar,RAKHAL HALDER,M,59,SC,BJP,,,5682,196006,170899,3,0,NDA
628,2011,West Bengal,Swarupnagar,SUKRITI RANJAN BISWAS,M,55,SC,RPI(A),,,4063,196006,170899,4,0,Others
629,2011,West Bengal,Swarupnagar,RENUKA SARKAR,F,38,SC,BSP,,,1286,196006,170899,5,0,Others
630,2011,West Bengal,Baduria,ABDUL GAFFAR QUAZI,M,80,GEN,INC,,,89952,188461,169179,1,1,AITC
631,2011,West Bengal,Baduria,MD. SHELIM GAIN,M,63,GEN,CPM,,,66992,188461,169179,2,0,LF
632,2011,West Bengal,Baduria,SUKUMAR DEY,M,72,GEN,BJP,,,6616,188461,169179,3,0,NDA
633,2011,West Bengal,Baduria,ALAUDDIN AMED,M,57,GEN,IND,,,2872,188461,169179,4,0,Others
634,2011,West Bengal,Baduria,GOPAL DAS,M,45,GEN,BSP,,,1469,188461,169179,5,0,Others
635,2011,West Bengal,Baduria,NURUL AMIN MONDAL,M,52,GEN,SUCI,,,1278,188461,169179,6,0,Others
636,2011,West Bengal,Habra,JYOTI PRIYA MALLICK,M,53,GEN,AITC,,,86218,180475,156753,1,1,AITC
637,2011,West Bengal,Habra,PRANAB KUMAR BHATTACHARYYA,M,64,GEN,CPM,,,60826,180475,156753,2,0,LF
638,2011,West Bengal,Habra,UTPAL KUMAR PAUL,M,50,GEN,BJP,,,5543,180475,156753,3,0,NDA
639,2011,West Bengal,Habra,KAMALENDU BALA,M,41,GEN,BSP,,,2001,180475,156753,4,0,Others
640,2011,West Bengal,Habra,SATYEN ROY,M,46,GEN,IND,,,1288,180475,156753,5,0,Others
641,2011,West Bengal,Habra,AMAR KRISHNA MANDAL,M,32,GEN,IND,,,877,180475,156753,6,0,Others
642,2011,West Bengal,Ashoknagar,DHIMAN ROY,M,54,GEN,AITC,,,94451,193115,170533,1,1,AITC
643,2011,West Bengal,Ashoknagar,SATYASEBI KAR,M,46,GEN,CPM,,,66759,193115,170533,2,0,LF
644,2011,West Bengal,Ashoknagar,GOPAL NANDI,M,52,GEN,BJP,,,4168,193115,170533,3,0,NDA
645,2011,West Bengal,Ashoknagar,JAYASRI DAS,F,43,GEN,CPI(ML)(L),,,1783,193115,170533,4,0,Others
646,2011,West Bengal,Ashoknagar,TARAKESWAR HAWLADER,M,44,GEN,BSP,,,1428,193115,170533,5,0,Others
647,2011,West Bengal,Ashoknagar,TAPAS ROY,M,46,GEN,IND,,,1344,193115,170533,6,0,Others
648,2011,West Bengal,Ashoknagar,UTTAM KUMAR RAHA,M,45,GEN,IND,,,600,193115,170533,7,0,Others
649,2011,West Bengal,Amdanga,RAFIQUR RAHAMAN,M,50,GEN,AITC,,,87162,178119,162052,1,1,AITC
650,2011,West Bengal,Amdanga,ABDUS SATTAR,M,42,GEN,CPM,,,65605,178119,162052,2,0,LF
651,2011,West Bengal,Amdanga,JOYDEV GHOSH,M,49,GEN,BJP,,,4633,178119,162052,3,0,NDA
652,2011,West Bengal,Amdanga,MOTIAR RAHAMAN BISWAS,M,58,GEN,PDS,,,2767,178119,162052,4,0,Others
653,2011,West Bengal,Amdanga,DR. ASOK KUMAR GOLDER,M,66,GEN,BSP,,,1885,178119,162052,5,0,Others
654,2011,West Bengal,Bijpur,SUBHRANSHU ROY,M,28,GEN,AITC,,,65479,158823,127174,1,1,AITC
655,2011,West Bengal,Bijpur,DR. NIRJHARINI CHAKRABORTY,F,57,GEN,CPM,,,52867,158823,127174,2,0,LF
656,2011,West Bengal,Bijpur,KAMALA KANT CHOUDHURY,M,71,GEN,BJP,,,4841,158823,127174,3,0,NDA
657,2011,West Bengal,Bijpur,RAMEN MALLICK,M,26,GEN,IND,,,2005,158823,127174,4,0,Others
658,2011,West Bengal,Bijpur,SARAT CHANDRA BISWAS,M,40,GEN,BSP,,,1982,158823,127174,5,0,Others
659,2011,West Bengal,Naihati,PARTHA BHOWMICK,M,47,GEN,AITC,,,75482,153264,131522,1,1,AITC
660,2011,West Bengal,Naihati,RANJIT KUNDU,M,67,GEN,CPM,,,48012,153264,131522,2,0,LF
661,2011,West Bengal,Naihati,BISWAJIT SUR,M,47,GEN,BJP,,,2821,153264,131522,3,0,NDA
662,2011,West Bengal,Naihati,SAUMEN SARKAR,M,36,GEN,IND,,,1933,153264,131522,4,0,Others
663,2011,West Bengal,Naihati,SUBRATA SENGUPTA,M,45,GEN,CPI(ML)(L),,,1547,153264,131522,5,0,Others
664,2011,West Bengal,Naihati,BISWAJIT SARKAR,M,42,GEN,BSP,,,946,153264,131522,6,0,Others
665,2011,West Bengal,Naihati,RANJIT PAUL,M,55,GEN,IND,,,781,153264,131522,7,0,Others
666,2011,West Bengal,Bhatpara,ARJUN SINGH,M,49,GEN,AITC,,,66938,123505,94353,1,1,AITC
667,2011,West Bengal,Bhatpara,NEPALDEB BHATTACHARYYA,M,58,GEN,CPM,,,22553,123505,94353,2,0,LF
668,2011,West Bengal,Bhatpara,PRODYOT KUMAR CHOWDHURY,M,66,GEN,BJP,,,2099,123505,94353,3,0,NDA
669,2011,West Bengal,Bhatpara,MANOJ KUMAR CHATTERJEE,M,54,GEN,IND,,,1632,123505,94353,4,0,Others
670,2011,West Bengal,Bhatpara,SUSHANTO BARAI,M,44,GEN,BSP,,,637,123505,94353,5,0,Others
671,2011,West Bengal,Bhatpara,GOPAL RAUT,M,42,GEN,IND,,,494,123505,94353,6,0,Others
672,2011,West Bengal,Jagatdal,PARASH DUTTA,M,63,GEN,AITC,,,86388,172874,146910,1,1,AITC
673,2011,West Bengal,Jagatdal,HARIPADA  BISWAS,M,53,GEN,AIFB,,,50356,172874,146910,2,0,LF
674,2011,West Bengal,Jagatdal,DILIP MITRA,M,58,GEN,BJP,,,4276,172874,146910,3,0,NDA
675,2011,West Bengal,Jagatdal,BIMAL KRISHNA RAY,M,44,GEN,BSP,,,2657,172874,146910,4,0,Others
676,2011,West Bengal,Jagatdal,MUKUL SARKER,M,50,GEN,IND,,,1342,172874,146910,5,0,Others
677,2011,West Bengal,Jagatdal,DEBASISH DAS,M,29,GEN,IND,,,1007,172874,146910,6,0,Others
678,2011,West Bengal,Jagatdal,PRONAB KUMAR DE,M,52,GEN,JD(U),,,884,172874,146910,7,0,Others
679,2011,West Bengal,Noapara,MANJU BASU,F,58,GEN,AITC,,,100369,205069,170021,1,1,AITC
680,2011,West Bengal,Noapara,KUSADHWAJ GHOSH,M,64,GEN,CPM,,,59221,205069,170021,2,0,LF
681,2011,West Bengal,Noapara,SWAPAN HALDER,M,33,GEN,BJP,,,7594,205069,170021,3,0,NDA
682,2011,West Bengal,Noapara,KRISHNA CHANDRA SARKAR,M,44,GEN,BSP,,,2837,205069,170021,4,0,Others
683,2011,West Bengal,Barrackpur,SILBHADRA DATTA,M,52,GEN,AITC,,,79515,170240,132478,1,1,AITC
684,2011,West Bengal,Barrackpur,DR. MADHUSUDAN SAMANTA,M,57,GEN,CPM,,,43392,170240,132478,2,0,LF
685,2011,West Bengal,Barrackpur,SHAMBHU NATH GUPTA,M,56,GEN,BJP,,,5040,170240,132478,3,0,NDA
686,2011,West Bengal,Barrackpur,TAPAS SARKAR,M,40,GEN,BSP,,,1843,170240,132478,4,0,Others
687,2011,West Bengal,Barrackpur,UMASANKAR BISWAKARMA,M,41,GEN,IND,,,1434,170240,132478,5,0,Others
688,2011,West Bengal,Barrackpur,SHIVA SHANKAR GUPTA,M,41,GEN,JD(U),,,1254,170240,132478,6,0,Others
689,2011,West Bengal,Khardaha,AMIT MITRA,M,63,GEN,AITC,,,83608,169658,148018,1,1,AITC
690,2011,West Bengal,Khardaha,ASIM KUMAR DASGUPTA,M,65,GEN,CPM,,,57454,169658,148018,2,0,LF
691,2011,West Bengal,Khardaha,ANADI BISWAS,M,40,GEN,BJP,,,3673,169658,148018,3,0,NDA
692,2011,West Bengal,Khardaha,SAMPA BISWAS,F,38,GEN,BSP,,,1813,169658,148018,4,0,Others
693,2011,West Bengal,Khardaha,JAI PRAKASH PANDEY,M,43,GEN,PDS,,,1470,169658,148018,5,0,Others
694,2011,West Bengal,Dum dum Uttar,CHANDRIMA BHATTACHARYA,F,56,GEN,AITC,,,94676,204481,177211,1,1,AITC
695,2011,West Bengal,Dum dum Uttar,REKHA GOSWAMI,F,62,GEN,CPM,,,75650,204481,177211,2,0,LF
696,2011,West Bengal,Dum dum Uttar,CHANDAN ROY,M,38,GEN,BJP,,,4741,204481,177211,3,0,NDA
697,2011,West Bengal,Dum dum Uttar,NARESH CHANDRA BARUI,M,38,GEN,BSP,,,2144,204481,177211,4,0,Others
698,2011,West Bengal,Panihati,NIRMAL GHOSH,M,62,GEN,AITC,,,88334,186739,151419,1,1,AITC
699,2011,West Bengal,Panihati,AHIBHUSAN (DULAL)CHAKRABORTY,M,64,GEN,CPM,,,56902,186739,151419,2,0,LF
700,2011,West Bengal,Panihati,KISHOR KUMAR SHAW,M,49,GEN,BJP,,,3759,186739,151419,3,0,NDA
701,2011,West Bengal,Panihati,PRANAB BHATTACHARYA,M,49,GEN,IND,,,1290,186739,151419,4,0,Others
702,2011,West Bengal,Panihati,BHASKAR ROY,M,30,GEN,BSP,,,1134,186739,151419,5,0,Others
703,2011,West Bengal,Kamarhati,MADAN MITRA,M,54,GEN,AITC,,,74112,161809,127866,1,1,AITC
704,2011,West Bengal,Kamarhati,MANASH MUKHERJEE,M,57,GEN,CPM,,,49758,161809,127866,2,0,LF
705,2011,West Bengal,Kamarhati,SHIKHA SARKAR,F,57,GEN,BJP,,,1699,161809,127866,3,0,NDA
706,2011,West Bengal,Kamarhati,SUSHANTA DEY,M,35,GEN,IND,,,1079,161809,127866,4,0,Others
707,2011,West Bengal,Kamarhati,NABENDU DASGUPTA,M,58,GEN,CPI(ML)(L),,,739,161809,127866,5,0,Others
708,2011,West Bengal,Kamarhati,TARAK BHADRA,M,46,GEN,PDS,,,479,161809,127866,6,0,Others
709,2011,West Bengal,Baranagar,TAPAS ROY,M,55,GEN,AITC,,,89883,186723,148372,1,1,AITC
710,2011,West Bengal,Baranagar,SUKUMAR GHOSH,M,61,GEN,RSP,,,53055,186723,148372,2,0,LF
711,2011,West Bengal,Baranagar,BIJAY SHANKAR AGARWAL,M,48,GEN,BJP,,,3581,186723,148372,3,0,NDA
712,2011,West Bengal,Baranagar,SOVAN BHATTACHARYA,M,30,GEN,IND,,,1853,186723,148372,4,0,Others
713,2011,West Bengal,Dum dum,BRATYA BASU,M,41,GEN,AITC,,,92635,199320,161095,1,1,AITC
714,2011,West Bengal,Dum dum,GAUTAM DEB,M,57,GEN,CPM,,,61138,199320,161095,2,0,LF
715,2011,West Bengal,Dum dum,ANJANA CHATURVEDI,F,50,GEN,BJP,,,4236,199320,161095,3,0,NDA
716,2011,West Bengal,Dum dum,TUSHAR KANTI (BADAL) ROY,M,55,GEN,PDS,,,1640,199320,161095,4,0,Others
717,2011,West Bengal,Dum dum,NARENDRA NATH GHOSH,M,67,GEN,BSP,,,1446,199320,161095,5,0,Others
718,2011,West Bengal,Rajarhat new town,SABYASACHI DUTTA,M,45,GEN,AITC,,,80738,184101,164007,1,1,AITC
719,2011,West Bengal,Rajarhat new town,TAPASH CHATTERJEE,M,48,GEN,CPM,,,72991,184101,164007,2,0,LF
720,2011,West Bengal,Rajarhat new town,PRIYALAL DUTTA,M,57,GEN,BJP,,,3827,184101,164007,3,0,NDA
721,2011,West Bengal,Rajarhat new town,MD. SALIM MAKKAR,M,52,GEN,IUML,,,1474,184101,164007,4,0,Others
722,2011,West Bengal,Rajarhat new town,TAPAN KUMAR PAUL,M,52,GEN,IND,,,1159,184101,164007,5,0,Others
723,2011,West Bengal,Rajarhat new town,HIMANGSU MALLICK,M,43,GEN,IND,,,1093,184101,164007,6,0,Others
724,2011,West Bengal,Rajarhat new town,GOPAL CHAKRABORTY,M,54,GEN,IND,,,881,184101,164007,7,0,Others
725,2011,West Bengal,Rajarhat new town,BASUDEB NASKAR,M,47,GEN,BSP,,,834,184101,164007,8,0,Others
726,2011,West Bengal,Rajarhat new town,KASHEM GAZI,M,34,GEN,IND,,,665,184101,164007,9,0,Others
727,2011,West Bengal,Rajarhat new town,ATIN KUMAR ROY,M,40,GEN,IND,,,345,184101,164007,10,0,Others
728,2011,West Bengal,Bidhannagar,SUJIT BOSE,M,48,GEN,AITC,,,88642,200265,148904,1,1,AITC
729,2011,West Bengal,Bidhannagar,PALASH DAS,M,42,GEN,CPM,,,52717,200265,148904,2,0,LF
730,2011,West Bengal,Bidhannagar,ASHOKE SARKAR,M,56,GEN,BJP,,,5877,200265,148904,3,0,NDA
731,2011,West Bengal,Bidhannagar,PALASH BISWAS,M,29,GEN,IND,,,1668,200265,148904,4,0,Others
732,2011,West Bengal,Rajarhat gopalpur,PURNENDU BASU,M,58,GEN,AITC,,,89829,192748,150327,1,1,AITC
733,2011,West Bengal,Rajarhat gopalpur,RABINDRA NATH MANDAL,M,72,GEN,CPM,,,54104,192748,150327,2,0,LF
734,2011,West Bengal,Rajarhat gopalpur,MANORANJAN DAS,M,61,GEN,BJP,,,3837,192748,150327,3,0,NDA
735,2011,West Bengal,Rajarhat gopalpur,SUNIL KUMAR PAUL,M,61,GEN,IND,,,785,192748,150327,4,0,Others
736,2011,West Bengal,Rajarhat gopalpur,PURNENDU BASU(PANIHATI),M,39,GEN,IND,,,631,192748,150327,5,0,Others
737,2011,West Bengal,Rajarhat gopalpur,JAHAR ROY,M,63,GEN,IND,,,603,192748,150327,6,0,Others
738,2011,West Bengal,Rajarhat gopalpur,ABHIJIT MAITY,M,42,GEN,IND,,,538,192748,150327,7,0,Others
739,2011,West Bengal,Madhyamgram,RATHIN GHOSH,M,53,GEN,AITC,,,99841,197220,174600,1,1,AITC
740,2011,West Bengal,Madhyamgram,RANJIT CHOWDHURY,M,60,GEN,AIFB,,,65173,197220,174600,2,0,LF
741,2011,West Bengal,Madhyamgram,BIJOY BANERJEE,M,46,GEN,BJP,,,5350,197220,174600,3,0,NDA
742,2011,West Bengal,Madhyamgram,JAYDEB BISWAS,M,37,GEN,BSP,,,4236,197220,174600,4,0,Others
743,2011,West Bengal,Barasat,CHIRANJEET CHAKRABARTI,M,60,GEN,AITC,,,103954,211206,178363,1,1,AITC
744,2011,West Bengal,Barasat,SANJIB CHATTOPADHAYA,M,40,GEN,AIFB,,,63743,211206,178363,2,0,LF
745,2011,West Bengal,Barasat,TUHIN KUMAR MONDAL,M,29,GEN,BJP,,,5957,211206,178363,3,0,NDA
746,2011,West Bengal,Barasat,TAPAN SARKAR,M,42,GEN,BSP,,,2302,211206,178363,4,0,Others
747,2011,West Bengal,Barasat,BABLU  JANA,M,40,GEN,IND,,,1584,211206,178363,5,0,Others
748,2011,West Bengal,Barasat,RAMTANAY BHATTACHARYA,M,34,GEN,SAP,,,823,211206,178363,6,0,Others
749,2011,West Bengal,Deganga,DR. M. NURUZZAMAN,M,49,GEN,AITC,,,78395,175792,158714,1,1,AITC
750,2011,West Bengal,Deganga,DR. MORTOZA HOSSAIN,M,66,GEN,AIFB,,,61095,175792,158714,2,0,LF
751,2011,West Bengal,Deganga,TARUN KANTI GHOSH,M,41,GEN,BJP,,,11606,175792,158714,3,0,NDA
752,2011,West Bengal,Deganga,ROUSHAN ALI,M,48,GEN,BSP,,,3562,175792,158714,4,0,Others
753,2011,West Bengal,Deganga,KAUSAR ALI MULLICK,M,51,GEN,PBRML,,,1708,175792,158714,5,0,Others
754,2011,West Bengal,Deganga,BHASKAR GHOSH,M,59,GEN,IND,,,1369,175792,158714,6,0,Others
755,2011,West Bengal,Deganga,ABDUL AHED MOLLA,M,61,GEN,IND,,,979,175792,158714,7,0,Others
756,2011,West Bengal,Haroa,JULFIKAR MOLLA,M,58,GEN,AITC,,,76627,186629,167678,1,1,AITC
757,2011,West Bengal,Haroa,IMTIAZ HOSSAIN,M,44,GEN,CPM,,,75503,186629,167678,2,0,LF
758,2011,West Bengal,Haroa,SUBODH KUMAR CHAKRABORTY,M,61,GEN,BJP,,,7409,186629,167678,3,0,NDA
759,2011,West Bengal,Haroa,WALIUR RAHMAN,M,57,GEN,PDCI,,,3910,186629,167678,4,0,Others
760,2011,West Bengal,Haroa,GOLAM FARUQUE MOLLAH,M,43,GEN,IND,,,2401,186629,167678,5,0,Others
761,2011,West Bengal,Haroa,DILIP BAIRAGI,M,28,GEN,BSP,,,1828,186629,167678,6,0,Others
762,2011,West Bengal,Minakhan,USHA RANI MONDAL,F,37,SC,AITC,,,73533,164561,151102,1,1,AITC
763,2011,West Bengal,Minakhan,DILIP ROY,M,61,SC,CPM,,,66397,164561,151102,2,0,LF
764,2011,West Bengal,Minakhan,BHABESH PATRA,M,54,SC,BJP,,,8323,164561,151102,3,0,NDA
765,2011,West Bengal,Minakhan,AJIT PRAMANIK,M,58,SC,IND,,,2849,164561,151102,4,0,Others
766,2011,West Bengal,Sandeshkhali,NIRAPADA SARDAR,M,42,ST,CPM,,,66815,172415,154633,1,1,LF
767,2011,West Bengal,Sandeshkhali,SRIMATI PADMA MAHATO,F,28,ST,AITC,,,62583,172415,154633,2,0,AITC
768,2011,West Bengal,Sandeshkhali,SUKUMAR SARDAR,M,42,ST,BJP,,,17425,172415,154633,3,0,NDA
769,2011,West Bengal,Sandeshkhali,HARISH CHANDRA SARDAR,M,44,ST,IND,,,2745,172415,154633,4,0,Others
770,2011,West Bengal,Sandeshkhali,ANITA SARDAR,F,40,ST,JMM,,,1979,172415,154633,5,0,AITC
